date,open,high,low,close,volume,change,changePercent,vwap,profile_symbol,profile_price,profile_marketCap,profile_beta,profile_lastDividend,profile_range,profile_change,profile_changePercentage,profile_volume,profile_averageVolume,profile_companyName,profile_currency,profile_cik,profile_isin,profile_cusip,profile_exchangeFullName,profile_exchange,profile_industry,profile_website,profile_ceo,profile_sector,profile_country,profile_fullTimeEmployees,profile_phone,profile_address,profile_city,profile_state,profile_zip,profile_image,profile_ipoDate,split_numerator,split_denominator,dividend_amount,income_annual_symbol,income_annual_reportedCurrency,income_annual_cik,income_annual_filingDate,income_annual_acceptedDate,income_annual_fiscalYear,income_annual_period,income_annual_revenue,income_annual_costOfRevenue,income_annual_grossProfit,income_annual_researchAndDevelopmentExpenses,income_annual_generalAndAdministrativeExpenses,income_annual_sellingAndMarketingExpenses,income_annual_sellingGeneralAndAdministrativeExpenses,income_annual_otherExpenses,income_annual_operatingExpenses,income_annual_costAndExpenses,income_annual_netInterestIncome,income_annual_interestIncome,income_annual_interestExpense,income_annual_depreciationAndAmortization,income_annual_ebitda,income_annual_ebit,income_annual_nonOperatingIncomeExcludingInterest,income_annual_operatingIncome,income_annual_totalOtherIncomeExpensesNet,income_annual_incomeBeforeTax,income_annual_incomeTaxExpense,income_annual_netIncomeFromContinuingOperations,income_annual_netIncomeFromDiscontinuedOperations,income_annual_otherAdjustmentsToNetIncome,income_annual_netIncome,income_annual_netIncomeDeductions,income_annual_bottomLineNetIncome,income_annual_eps,income_annual_epsDiluted,income_annual_weightedAverageShsOut,income_annual_weightedAverageShsOutDil,income_annual_period_type,balance_annual_symbol,balance_annual_reportedCurrency,balance_annual_cik,balance_annual_filingDate,balance_annual_acceptedDate,balance_annual_fiscalYear,balance_annual_period,balance_annual_cashAndCashEquivalents,balance_annual_shortTermInvestments,balance_annual_cashAndShortTermInvestments,balance_annual_netReceivables,balance_annual_accountsReceivables,balance_annual_otherReceivables,balance_annual_inventory,balance_annual_prepaids,balance_annual_otherCurrentAssets,balance_annual_totalCurrentAssets,balance_annual_propertyPlantEquipmentNet,balance_annual_goodwill,balance_annual_intangibleAssets,balance_annual_goodwillAndIntangibleAssets,balance_annual_longTermInvestments,balance_annual_taxAssets,balance_annual_otherNonCurrentAssets,balance_annual_totalNonCurrentAssets,balance_annual_otherAssets,balance_annual_totalAssets,balance_annual_totalPayables,balance_annual_accountPayables,balance_annual_otherPayables,balance_annual_accruedExpenses,balance_annual_shortTermDebt,balance_annual_capitalLeaseObligationsCurrent,balance_annual_taxPayables,balance_annual_deferredRevenue,balance_annual_otherCurrentLiabilities,balance_annual_totalCurrentLiabilities,balance_annual_longTermDebt,balance_annual_capitalLeaseObligationsNonCurrent,balance_annual_deferredRevenueNonCurrent,balance_annual_deferredTaxLiabilitiesNonCurrent,balance_annual_otherNonCurrentLiabilities,balance_annual_totalNonCurrentLiabilities,balance_annual_otherLiabilities,balance_annual_capitalLeaseObligations,balance_annual_totalLiabilities,balance_annual_treasuryStock,balance_annual_preferredStock,balance_annual_commonStock,balance_annual_retainedEarnings,balance_annual_additionalPaidInCapital,balance_annual_accumulatedOtherComprehensiveIncomeLoss,balance_annual_otherTotalStockholdersEquity,balance_annual_totalStockholdersEquity,balance_annual_totalEquity,balance_annual_minorityInterest,balance_annual_totalLiabilitiesAndTotalEquity,balance_annual_totalInvestments,balance_annual_totalDebt,balance_annual_netDebt,balance_annual_period_type,cashflow_annual_symbol,cashflow_annual_reportedCurrency,cashflow_annual_cik,cashflow_annual_filingDate,cashflow_annual_acceptedDate,cashflow_annual_fiscalYear,cashflow_annual_period,cashflow_annual_netIncome,cashflow_annual_depreciationAndAmortization,cashflow_annual_deferredIncomeTax,cashflow_annual_stockBasedCompensation,cashflow_annual_changeInWorkingCapital,cashflow_annual_accountsReceivables,cashflow_annual_inventory,cashflow_annual_accountsPayables,cashflow_annual_otherWorkingCapital,cashflow_annual_otherNonCashItems,cashflow_annual_netCashProvidedByOperatingActivities,cashflow_annual_investmentsInPropertyPlantAndEquipment,cashflow_annual_acquisitionsNet,cashflow_annual_purchasesOfInvestments,cashflow_annual_salesMaturitiesOfInvestments,cashflow_annual_otherInvestingActivities,cashflow_annual_netCashProvidedByInvestingActivities,cashflow_annual_netDebtIssuance,cashflow_annual_longTermNetDebtIssuance,cashflow_annual_shortTermNetDebtIssuance,cashflow_annual_netStockIssuance,cashflow_annual_netCommonStockIssuance,cashflow_annual_commonStockIssuance,cashflow_annual_commonStockRepurchased,cashflow_annual_netPreferredStockIssuance,cashflow_annual_netDividendsPaid,cashflow_annual_commonDividendsPaid,cashflow_annual_preferredDividendsPaid,cashflow_annual_otherFinancingActivities,cashflow_annual_netCashProvidedByFinancingActivities,cashflow_annual_effectOfForexChangesOnCash,cashflow_annual_netChangeInCash,cashflow_annual_cashAtEndOfPeriod,cashflow_annual_cashAtBeginningOfPeriod,cashflow_annual_operatingCashFlow,cashflow_annual_capitalExpenditure,cashflow_annual_freeCashFlow,cashflow_annual_incomeTaxesPaid,cashflow_annual_interestPaid,cashflow_annual_period_type,metrics_annual_symbol,metrics_annual_fiscalYear,metrics_annual_period,metrics_annual_reportedCurrency,metrics_annual_marketCap,metrics_annual_enterpriseValue,metrics_annual_evToSales,metrics_annual_evToOperatingCashFlow,metrics_annual_evToFreeCashFlow,metrics_annual_evToEBITDA,metrics_annual_netDebtToEBITDA,metrics_annual_currentRatio,metrics_annual_incomeQuality,metrics_annual_grahamNumber,metrics_annual_grahamNetNet,metrics_annual_taxBurden,metrics_annual_interestBurden,metrics_annual_workingCapital,metrics_annual_investedCapital,metrics_annual_returnOnAssets,metrics_annual_operatingReturnOnAssets,metrics_annual_returnOnTangibleAssets,metrics_annual_returnOnEquity,metrics_annual_returnOnInvestedCapital,metrics_annual_returnOnCapitalEmployed,metrics_annual_earningsYield,metrics_annual_freeCashFlowYield,metrics_annual_capexToOperatingCashFlow,metrics_annual_capexToDepreciation,metrics_annual_capexToRevenue,metrics_annual_salesGeneralAndAdministrativeToRevenue,metrics_annual_researchAndDevelopementToRevenue,metrics_annual_stockBasedCompensationToRevenue,metrics_annual_intangiblesToTotalAssets,metrics_annual_averageReceivables,metrics_annual_averagePayables,metrics_annual_averageInventory,metrics_annual_daysOfSalesOutstanding,metrics_annual_daysOfPayablesOutstanding,metrics_annual_daysOfInventoryOutstanding,metrics_annual_operatingCycle,metrics_annual_cashConversionCycle,metrics_annual_freeCashFlowToEquity,metrics_annual_freeCashFlowToFirm,metrics_annual_tangibleAssetValue,metrics_annual_netCurrentAssetValue,market_derived_shares,reported_shares,weighted_shares_outstanding
2020-10-05,98.32,99.25,97.53,99.04,13871900,0.72,0.7323,98.535,JPM,307.55,845686797798,1.129,5.3,202.16-318.01,-3.16,-1.01703,6113635,8265917,JPMorgan Chase & Co.,USD,0000019617,US46625H1005,46625H100,New York Stock Exchange,NYSE,Banks - Diversified,https://www.jpmorganchase.com,James Dimon,Financial Services,US,318477,212 270 6000,383 Madison Avenue,New York City,NY,10179,https://images.financialmodelingprep.com/symbol/JPM.png,1980-03-17,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8538840850.141356,,8538840850.141356
2020-10-06,100.07,100.86,97.51,98.02,19220440,-2.05,-2.05,99.115,JPM,307.55,845686797798,1.129,5.3,202.16-318.01,-3.16,-1.01703,6113635,8265917,JPMorgan Chase & Co.,USD,0000019617,US46625H1005,46625H100,New York Stock Exchange,NYSE,Banks - Diversified,https://www.jpmorganchase.com,James Dimon,Financial Services,US,318477,212 270 6000,383 Madison Avenue,New York City,NY,10179,https://images.financialmodelingprep.com/symbol/JPM.png,1980-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8627696366.027342,,8627696366.027342
2020-10-07,98.96,100.35,98.67,99.73,16358533,0.77,0.77809,99.4275,JPM,307.55,845686797798,1.129,5.3,202.16-318.01,-3.16,-1.01703,6113635,8265917,JPMorgan Chase & Co.,USD,0000019617,US46625H1005,46625H100,New York Stock Exchange,NYSE,Banks - Diversified,https://www.jpmorganchase.com,James Dimon,Financial Services,US,318477,212 270 6000,383 Madison Avenue,New York City,NY,10179,https://images.financialmodelingprep.com/symbol/JPM.png,1980-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8479763338.995287,,8479763338.995287
2020-10-08,100.51,101.92,99.9,101.78,15659016,1.27,1.26,101.0275,JPM,307.55,845686797798,1.129,5.3,202.16-318.01,-3.16,-1.01703,6113635,8265917,JPMorgan Chase & Co.,USD,0000019617,US46625H1005,46625H100,New York Stock Exchange,NYSE,Banks - Diversified,https://www.jpmorganchase.com,James Dimon,Financial Services,US,318477,212 270 6000,383 Madison Avenue,New York City,NY,10179,https://images.financialmodelingprep.com/symbol/JPM.png,1980-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8308968341.501277,,8308968341.501277
2020-10-09,102.0,102.11,100.11,101.2,13689115,-0.8,-0.78431,101.355,JPM,307.55,845686797798,1.129,5.3,202.16-318.01,-3.16,-1.01703,6113635,8265917,JPMorgan Chase & Co.,USD,0000019617,US46625H1005,46625H100,New York Stock Exchange,NYSE,Banks - Diversified,https://www.jpmorganchase.com,James Dimon,Financial Services,US,318477,212 270 6000,383 Madison Avenue,New York City,NY,10179,https://images.financialmodelingprep.com/symbol/JPM.png,1980-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8356588911.047431,,8356588911.047431
2020-10-12,101.1,103.0,100.85,102.44,16058000,1.34,1.33,101.8475,JPM,307.55,845686797798,1.129,5.3,202.16-318.01,-3.16,-1.01703,6113635,8265917,JPMorgan Chase & Co.,USD,0000019617,US46625H1005,46625H100,New York Stock Exchange,NYSE,Banks - Diversified,https://www.jpmorganchase.com,James Dimon,Financial Services,US,318477,212 270 6000,383 Madison Avenue,New York City,NY,10179,https://images.financialmodelingprep.com/symbol/JPM.png,1980-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8255435355.310426,,8255435355.310426
2020-10-13,103.0,103.22,100.26,100.78,21697310,-2.22,-2.16,101.815,JPM,307.55,845686797798,1.129,5.3,202.16-318.01,-3.16,-1.01703,6113635,8265917,JPMorgan Chase & Co.,USD,0000019617,US46625H1005,46625H100,New York Stock Exchange,NYSE,Banks - Diversified,https://www.jpmorganchase.com,James Dimon,Financial Services,US,318477,212 270 6000,383 Madison Avenue,New York City,NY,10179,https://images.financialmodelingprep.com/symbol/JPM.png,1980-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8391414941.436793,,8391414941.436793
2020-10-14,101.03,101.93,100.1,100.22,15214907,-0.81,-0.80174,100.82,JPM,307.55,845686797798,1.129,5.3,202.16-318.01,-3.16,-1.01703,6113635,8265917,JPMorgan Chase & Co.,USD,0000019617,US46625H1005,46625H100,New York Stock Exchange,NYSE,Banks - Diversified,https://www.jpmorganchase.com,James Dimon,Financial Services,US,318477,212 270 6000,383 Madison Avenue,New York City,NY,10179,https://images.financialmodelingprep.com/symbol/JPM.png,1980-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8438303709.818399,,8438303709.818399
2020-10-15,99.1,101.78,99.04,101.72,17171200,2.62,2.64,100.41,JPM,307.55,845686797798,1.129,5.3,202.16-318.01,-3.16,-1.01703,6113635,8265917,JPMorgan Chase & Co.,USD,0000019617,US46625H1005,46625H100,New York Stock Exchange,NYSE,Banks - Diversified,https://www.jpmorganchase.com,James Dimon,Financial Services,US,318477,212 270 6000,383 Madison Avenue,New York City,NY,10179,https://images.financialmodelingprep.com/symbol/JPM.png,1980-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8313869423.889108,,8313869423.889108
2020-10-16,101.41,102.33,100.72,101.51,13276397,0.1,0.0986096,101.4925,JPM,307.55,845686797798,1.129,5.3,202.16-318.01,-3.16,-1.01703,6113635,8265917,JPMorgan Chase & Co.,USD,0000019617,US46625H1005,46625H100,New York Stock Exchange,NYSE,Banks - Diversified,https://www.jpmorganchase.com,James Dimon,Financial Services,US,318477,212 270 6000,383 Madison Avenue,New York City,NY,10179,https://images.financialmodelingprep.com/symbol/JPM.png,1980-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8331068838.518373,,8331068838.518373
