Date,Close_XOM,High_XOM,Low_XOM,Open_XOM,Volume_XOM,TotalRevenue,GrossProfit,OperatingIncome,NetIncome,TotalAssets,TotalLiab,CommonStock,OperatingCashFlow,CapEx,DebtToEquity,FreeCashFlow
1999-01-04,15.795886993408203,16.122135950242797,15.714324754199554,15.823074406477751,8853600,,,,,,,,,,,
1999-01-05,15.659960746765137,15.863866485655308,15.59199216713508,15.76871047417323,6652800,,,,,,,,,,,
1999-01-06,16.28526496887207,16.489170623741085,15.809485107511032,15.90464107978324,9965600,,,,,,,,,,,
1999-01-07,16.258085250854492,16.298866401149276,16.040585782615636,16.190116667029848,7417200,,,,,,,,,,,
1999-01-08,16.162921905517578,16.244484169128263,15.863860272278396,16.149328194915796,6343400,,,,,,,,,,,
1999-01-11,15.496831893920898,15.986205532676294,15.401675908607348,15.823080986424495,11454400,,,,,,,,,,,
1999-01-12,15.388083457946777,15.74152000380068,15.333708604738485,15.510426877665436,8578400,,,,,,,,,,,
1999-01-13,15.333708763122559,15.632770458857218,15.170584201812744,15.224959055582682,8327800,,,,,,,,,,,
1999-01-14,15.170586585998535,15.428867181996717,15.129805439261979,15.279336310629349,8409000,,,,,,,,,,,
1999-01-15,15.456052780151367,15.469646494118079,15.184178500817131,15.320115640484248,7125600,,,,,,,,,,,
1999-01-19,15.456052780151367,15.510427636018214,15.360896782384385,15.442459066184655,6405000,,,,,,,,,,,
1999-01-20,15.442461967468262,15.56480541615419,15.37449338486497,15.456055683988922,9813200,,,,,,,,,,,
1999-01-21,15.469648361206055,15.619179232887307,15.40167978316912,15.442460929991281,8658800,,,,,,,,,,,
1999-01-22,15.524016380310059,15.59198492838497,15.401672993775215,15.456047832235145,8598200,,,,,,,,,,,
1999-01-25,15.659960746765137,15.700741894543171,15.360898996392887,15.510429871579012,6793000,,,,,,,,,,,
1999-01-26,15.714329719543457,15.768704562863675,15.524017767922688,15.605580032903017,7216000,,,,,,,,,,,
1999-01-27,15.442461967468262,15.76871116396407,15.388087101385628,15.714336297881436,7356200,,,,,,,,,,,
1999-01-28,15.442461967468262,15.551211699633532,15.279337369220357,15.279337369220357,7877200,,,,,,,,,,,
1999-01-29,15.279336929321289,15.442461522872762,15.238555780933421,15.347305509967736,6692800,,,,,,,,,,,
1999-02-01,15.14339828491211,15.333710292083357,15.129804570114164,15.238554288497733,7532600,,,,,,,,,,,
1999-02-02,14.939481735229492,15.197762129196153,14.844325800610196,15.089012489631244,9597200,,,,,,,,,,,
