Date,Close_XOM,High_XOM,Low_XOM,Open_XOM,Volume_XOM,TotalRevenue,GrossProfit,OperatingIncome,NetIncome,TotalAssets,TotalLiab,CommonStock,OperatingCashFlow,CapEx,DebtToEquity,FreeCashFlow
2012-01-03,49.9669189453125,50.356195040675274,49.908818763323396,49.94948933399174,20906800,,,,,,,,,,,
2012-01-04,49.97852325439453,50.05405745937468,49.44399463692172,49.84489331640558,16130900,,,,,,,,,,,
2012-01-05,49.82749557495117,49.937884630675995,49.3394441183251,49.757772671787066,17452800,,,,,,,,,,,
2012-01-06,49.45561981201172,49.96690750228851,49.44980846531575,49.92042559423823,15942100,,,,,,,,,,,
2012-01-09,49.676414489746094,49.757755632535414,49.36847953022082,49.38590914185284,11664200,,,,,,,,,,,
2012-01-10,49.804237365722656,50.088931364420134,49.606691424859235,50.007590221935146,13080800,,,,,,,,,,,
2012-01-11,49.432376861572266,49.61830005350578,49.07796008433048,49.44399512173624,14831400,,,,,,,,,,,
2012-01-12,49.23484420776367,49.33942630837839,48.7700383194003,49.03149135455721,17357200,,,,,,,,,,,
2012-01-13,49.31617736816406,49.33941832373509,48.700307560188485,48.89785346616269,15551600,,,,,,,,,,,
2012-01-17,49.78678512573242,50.04242670045455,49.61829156923499,49.8216443330223,15627900,,,,,,,,,,,
2012-01-18,50.228355407714844,50.25740770550342,49.36265101326635,49.56019688616044,16754200,,,,,,,,,,,
2012-01-19,50.56535339355469,50.68736509144763,49.83327877343779,50.16445464850699,16383500,,,,,,,,,,,
2012-01-20,50.83262252807617,50.83262252807618,50.38524626038182,50.594410457235185,19220300,,,,,,,,,,,
2012-01-23,50.82099533081055,51.09407100829408,50.56534926120744,50.83842493869096,15348400,,,,,,,,,,,
2012-01-24,50.65251159667969,50.67575255596547,50.35038799148406,50.59441141484512,12363800,,,,,,,,,,,
2012-01-25,50.675750732421875,50.76871013346015,49.856523569926765,50.41429327443512,18202300,,,,,,,,,,,
2012-01-26,50.414268493652344,50.96041966685894,50.263208987122454,50.919749117753604,15658200,,,,,,,,,,,
2012-01-27,49.86811828613281,50.257394148042074,49.8332546516397,50.10633021925748,15976700,,,,,,,,,,,
2012-01-30,49.670589447021484,49.67640079354986,49.14767907843239,49.54276641994875,17867000,,,,,,,,,,,
