Date,Close_JPM,High_JPM,Low_JPM,Open_JPM,Volume_JPM,SharesOutstanding
2010-01-04,28.69095230102539,28.784693850638263,27.900862833660756,27.98121273332893,35460500,2749753854
2010-01-05,29.246694564819336,29.353825211224695,28.644083082416653,28.650780184552286,41208300,2749753854
2010-01-06,29.407407760620117,29.52123558078215,28.998973670220693,29.09271272553196,27729000,2749753854
2010-01-07,29.98992156982422,30.210877462355263,29.199831909604487,29.320354234329308,44864700,2749753854
2010-01-08,29.91625213623047,29.92964378200512,29.514512979772118,29.708685458016337,33110100,2749753854
2010-01-11,29.815824508666992,30.25773872752243,29.66852147184584,30.21086923114352,31878700,2749753854
2010-01-12,29.119487762451172,29.56140215054494,28.75122364387556,29.454271467194843,47109600,2749753854
2010-01-13,29.628358840942383,29.815836904400772,28.70435507038867,29.159661128099366,39622000,2749753854
2010-01-14,29.92296028137207,29.98991854067642,29.52791549116392,29.594873750468267,37938300,2749753854
2010-01-15,29.246694564819336,29.748869948756212,29.019041621933443,29.661825500365584,69738500,2749753854
2010-01-19,28.978878021240234,29.29357553576755,28.72444423275147,29.059227953160242,41731500,2749753854
2010-01-20,29.05921173095703,29.24668969238396,28.5972088200183,28.79807842928939,39934400,2749753854
2010-01-21,27.144250869750977,28.891821410886582,26.9969452902849,28.818168621153543,137547700,2749753854
2010-01-22,26.220260620117188,27.58617879884107,25.99260759032987,27.217917220884342,106634900,2749753854
2010-01-25,26.253734588623047,26.70904058069427,26.005995389883218,26.621996111981534,56572200,2749753854
2010-01-26,25.7381649017334,26.67556010004417,25.631034240857574,26.113123491896992,52975300,2749753854
2010-01-27,26.334081649780273,26.441212309570275,25.490425469012152,25.677903485095555,66314300,2749753854
2010-01-28,26.43453025817871,26.809489058040047,25.925659972979197,26.56844429771475,65047400,2749753854
2010-01-29,26.07294273376465,26.68224871080792,25.979203745634276,26.548337330162166,53649000,2749753854
2010-02-01,26.53495216369629,26.735821837932853,26.07964620652195,26.18007976654199,37408200,2749753854
2010-02-02,27.150951385498047,27.237995842880764,26.58182024658752,26.648775949684165,45968500,2749753854
2010-02-03,26.976863861083984,27.519211673679163,26.896513955798873,27.171038967561973,37373300,2749753854
2010-02-04,25.677900314331055,26.7291205818998,25.67790031433106,26.64207868757858,57211800,2749753854
2010-02-05,25.64441680908203,26.032766913569887,24.794066372126878,25.87206970207944,75224100,2749753854
2010-02-08,25.242687225341797,25.637732026755188,24.988250941161184,25.637732026755188,58321000,2749753854
2010-02-09,25.70468521118164,25.912251969248018,25.33642375038976,25.570771256112888,45173500,2749753854
2010-02-10,26.026073455810547,26.447901460095782,25.791725983538683,25.87207332343248,39331800,2749753854
2010-02-11,26.126510620117188,26.36085810202067,25.68459640124492,26.00598832822512,33830600,2749753854
2010-02-12,26.079652786254883,26.233652993829416,25.68460788710381,25.892172162696948,38051100,2749753854
2010-02-16,26.82955551147461,26.87642500766568,25.945727077305932,26.334077250541615,46425300,2749753854
2010-02-17,26.80947494506836,27.08399743221481,26.621994366731784,26.956778012237045,34644100,2749753854
2010-02-18,27.05720329284668,27.124158973457554,26.628680806867887,26.742505974745477,31809500,2749753854
2010-02-19,26.802778244018555,27.251389663909784,26.7157363339025,26.85634485411756,40290200,2749753854
2010-02-22,27.351829528808594,27.653135394549356,26.95009007728568,27.050526217264977,43898900,2749753854
2010-02-23,26.70233917236328,27.619645470386693,26.62198927379193,27.38529798504364,52233100,2749753854
2010-02-24,27.351829528808594,27.43217946247089,26.782698213451607,26.81617607537899,44645000,2749753854
2010-02-25,27.211206436157227,27.244684280196058,26.581814283961535,26.889814535832034,46718100,2749753854
2010-02-26,28.101734161376953,28.329387095018983,27.184425324945153,27.24468647073851,67699100,2749753854
2010-03-01,28.007993698120117,28.242341167123996,27.726774181119616,28.14190507801042,34606800,2749753854
2010-03-02,27.867393493652344,28.389657784155535,27.693307099615843,28.1084381578543,33891600,2749753854
2010-03-03,27.80712127685547,28.16199358221152,27.67990444539323,27.8874711691224,27562500,2749753854
2010-03-04,28.068252563476562,28.175385755159144,27.894166235384112,28.061558016094338,25450700,2749753854
2010-03-05,28.664167404174805,28.704339793995047,28.249033978597218,28.336078413533897,34790800,2749753854
2010-03-08,28.516878128051758,28.811486889954004,28.436530748296086,28.690964543221916,28524900,2749753854
2010-03-09,28.403039932250977,28.670867838967325,28.1553007787659,28.382953733215928,37107100,2749753854
2010-03-10,28.744518280029297,29.11947680779489,28.664170936292386,28.70434333106284,40903700,2749753854
2010-03-11,28.911909103393555,28.925300752601586,28.657472876832827,28.731125670379033,30119600,2749753854
2010-03-12,28.89182472229004,29.152955512766717,28.69095252574236,29.01904156646696,31367300,2749753854
2010-03-15,28.838260650634766,28.93199965500482,28.52356323236703,28.737824543554673,29142000,2749753854
2010-03-16,28.952102661132812,29.045841711647604,28.583838456685324,29.025752947824746,28553800,2749753854
2010-03-17,29.320354461669922,29.53461580635387,28.972179138009327,28.998962444643997,32918800,2749753854
2010-03-18,29.219905853271484,29.320341933136977,28.891819426876026,29.293558637946767,26012000,2749753854
2010-03-19,29.092697143554688,29.38730581019809,28.878435830687426,29.092697143554688,37014400,2749753854
2010-03-22,29.28687286376953,29.32035071568737,28.81817527433066,28.83826147464209,23257200,2749753854
2010-03-23,29.849308013916016,29.956438667379935,29.313652192400163,29.36052169365336,33735700,2749753854
2010-03-24,30.090354919433594,30.110443676206515,29.59487652511041,29.755571254113786,35849200,2749753854
2010-03-25,30.090354919433594,30.83357506511504,30.05687706374095,30.11713822566638,45019400,2749753854
2010-03-26,30.1439151763916,30.726437916054593,29.9899150293173,30.15730682668451,39727000,2749753854
2010-03-29,30.036781311035156,30.38495651876981,29.768953442255935,30.29791207828718,30628400,2749753854
2010-03-30,29.849308013916016,30.164002871730887,29.70200240757953,30.063569320843854,30296300,2749753854
2010-03-31,29.963125228881836,30.130516989937043,29.628341706771423,29.66851664893508,39043000,2749753854
2010-04-01,30.284870147705078,30.372011923719672,30.15751105741608,30.18432174791501,23894600,2749753854
2010-04-05,30.392141342163086,30.43236124096431,30.023467886173435,30.351921443361867,21342400,2749753854
2010-04-06,30.72730255126953,30.79433316555304,30.264785175783647,30.31840915579965,28192100,2749753854
2010-04-07,30.378725051879883,30.86805549166204,30.177630735908895,30.720587690378228,28890100,2749753854
2010-04-08,30.673656463623047,30.81442475518288,30.036858362645873,30.271467920158262,28869900,2749753854
2010-04-09,30.821138381958008,30.98201539408439,30.46587161637284,30.754107785186477,22881200,2749753854
2010-04-12,30.92839241027832,31.149598007633827,30.767517936795823,30.85465721115982,24645900,2749753854
2010-04-13,30.747394561767578,31.08925715769457,30.733987934765278,30.861349612760787,27988900,2749753854
2010-04-14,31.994192123413086,32.128255875679656,31.3573912179369,31.77298910566862,72533100,2749753854
2010-04-15,32.04782485961914,32.3092478208365,31.833323837232907,31.940574348426026,45412100,2749753854
2010-04-16,30.532909393310547,32.0076058825564,30.258079790632536,31.953979346885585,121203900,2749753854
2010-04-19,30.425661087036133,30.63346009225972,29.889408476681556,30.31841056496522,72136600,2749753854
2010-04-20,30.754100799560547,30.935086438197814,30.539599870150326,30.680365625628387,39310700,2749753854
2010-04-21,30.39883041381836,31.095959686697444,30.164220830182458,30.861350103061543,46320600,2749753854
2010-04-22,29.989933013916016,30.244651202291987,29.514006804998587,30.10388548391809,63176900,2749753854
2010-04-23,30.12401008605957,30.21115191086538,29.661492813573602,29.98324429317951,32483800,2749753854
2010-04-26,29.42017936706543,30.036871637587637,29.312928870938116,30.016760411589466,42889300,2749753854
2010-04-27,28.428112030029297,29.741931264941265,28.35437683347903,29.145350212203358,66296100,2749753854
2010-04-28,29.131946563720703,29.299525643204213,28.676131262961245,28.716351162576665,48578900,2749753854
2010-04-29,29.493900299072266,29.715105778700405,29.225772909896143,29.420165139196214,36520300,2749753854
2010-04-30,28.54205894470215,29.527421810050324,28.307446790436142,29.50731314659,54121100,2749753854
2010-05-03,29.17885398864746,29.31291769696541,28.74985216767206,28.803478673820262,31230900,2749753854
2010-05-04,28.468339920043945,29.064921140314603,28.320869485530558,28.80349813880762,48982200,2749753854
2010-05-05,28.57557487487793,29.071607336373965,27.898554209982212,28.227010210475175,43062100,2749753854
2010-05-06,27.355600357055664,28.676121306079754,26.336719600723765,28.575575427533337,78226200,2749753854
2010-05-07,27.32208824157715,28.046030992908232,26.66517864706569,27.50307392940992,72976300,2749753854
2010-05-10,28.119760513305664,29.024686212833906,27.764491246476176,28.36777675086364,66578300,2749753854
2010-05-11,27.851640701293945,28.521956975967946,27.583515725656543,27.79131213429114,50771200,2749753854
2010-05-12,27.945484161376953,28.012517322094897,27.355607689380815,27.979002020262737,47700000,2749753854
2010-05-13,27.355600357055664,27.885148120993843,27.335489135704034,27.777897649645904,35320800,2749753854
2010-05-14,26.738903045654297,26.879668782563474,26.283087991522482,26.879668782563474,60719400,2749753854
2010-05-17,26.705400466918945,26.839464233172233,25.988162258075572,26.76572903388024,56506200,2749753854
2010-05-18,26.155731201171875,27.228235801900805,25.84068185599721,27.228235801900805,61735000,2749753854
2010-05-19,26.397052764892578,26.58474048329616,25.820580421734853,25.83398705262845,64600500,2749753854
2010-05-20,25.35807228088379,26.30992040311355,25.00950742347373,25.84069838132869,76564100,2749753854
2010-05-21,26.846176147460938,26.919911373879955,24.81511790763147,24.81511790763147,89588800,2749753854
2010-05-24,25.887609481811523,26.980225542747377,25.8071722582801,26.9198969858355,49141600,2749753854
2010-05-25,26.102108001708984,26.149029924123617,25.03630530090672,25.250806248245905,66813700,2749753854
2010-05-26,25.994861602783203,26.477490088475797,25.7870652158182,26.2696911444574,50719600,2749753854
2010-05-27,27.094175338745117,27.141099817894645,26.410455171894508,26.531112273586494,44843000,2749753854
2010-05-28,26.5311222076416,27.04726354396261,26.38365179323335,27.033859467247254,41252400,2749753854
2010-06-01,25.8339786529541,26.785826123434763,25.807165399884983,26.35682430253911,37848600,2749753854
2010-06-02,26.511003494262695,26.55792542068193,25.921124560209602,26.256282638663123,39618500,2749753854
2010-06-03,26.20935821533203,26.772423835773964,25.887606797515637,26.718799877997714,30950400,2749753854
2010-06-04,25.217294692993164,25.94123741537308,25.13685746507985,25.80047162726144,52868900,2749753854
2010-06-07,24.614017486572266,25.559163449168217,24.57379758454866,25.3312557851424,44528300,2749753854
2010-06-08,25.32454490661621,25.337951537297908,24.500056297591936,24.707855237578222,51017900,2749753854
2010-06-09,24.88212776184082,25.57925697512738,24.808392596986142,25.572554940618986,42586000,2749753854
2010-06-10,25.666399002075195,25.720022949792874,25.0765202348658,25.257505852886382,44302600,2749753854
2010-06-11,25.532337188720703,25.58596114041102,25.15025726361125,25.331242895039832,31147600,2749753854
2010-06-14,25.022905349731445,25.65300166666891,24.95587219449124,25.451907315055116,48662200,2749753854
2010-06-15,25.639602661132812,25.65971133515872,24.975988290682007,25.17038066311301,45355600,2749753854
2010-06-16,25.820581436157227,26.06189568761579,25.465314653206274,25.485423321809993,37217100,2749753854
2010-06-17,25.766956329345703,26.075303754885102,25.418391564384276,25.874206829560478,34755100,2749753854
2010-06-18,26.26299285888672,26.32332142821555,25.726740329882514,25.87420817720007,37270800,2749753854
2010-06-21,26.055179595947266,26.665166992606487,25.914413863730296,26.510994634885183,33665100,2749753854
2010-06-22,25.693220138549805,26.531115354802225,25.61948495039107,26.095408819529656,42245700,2749753854
2010-06-23,26.0685977935791,26.216068182538088,25.485423389051235,25.666409078122673,45046000,2749753854
