Date,Close_JPM,High_JPM,Low_JPM,Open_JPM,Volume_JPM,TotalRevenue,GrossProfit,OperatingIncome,NetIncome,TotalAssets,TotalLiab,CommonStock,OperatingCashFlow,CapEx,DebtToEquity,FreeCashFlow
2002-01-02,18.498008728027344,18.569254411786652,18.15705597707369,18.569254411786652,7929300,,,,,,,,,,,
2002-01-03,18.991628646850586,19.083228297980604,18.492920513612926,18.574342210034455,10348200,,,,,,,,,,,
2002-01-04,19.846553802490234,19.897441625485392,19.34784576040282,19.34784576040282,10432900,,,,,,,,,,,
2002-01-07,19.795669555664062,20.192600082222274,19.795669555664062,19.872001303946448,9453000,,,,,,,,,,,
2002-01-08,19.64300537109375,19.872004535675124,19.480161952112926,19.84656061544312,7604000,,,,,,,,,,,
2002-01-09,19.698976516723633,20.151884744345253,19.536133152662963,19.770220245844424,6189600,,,,,,,,,,,
2002-01-10,19.917808532714844,19.94325245826629,19.520877858620473,19.541233775560464,6870400,,,,,,,,,,,
2002-01-11,19.510692596435547,19.99413476592755,19.195183766962952,19.97377885660768,7788900,,,,,,,,,,,
2002-01-14,18.98654556274414,19.235898723389358,18.854234058475893,19.159566955154787,7333000,,,,,,,,,,,
2002-01-15,19.27151870727539,19.485251908045196,18.986543694577897,18.986543694577897,8475900,,,,,,,,,,,
2002-01-16,18.579429626464844,19.0883156982428,18.370786414685732,19.083227691673393,15076200,,,,,,,,,,,
2002-01-17,18.752458572387695,18.930569934479514,18.57434915154297,18.828792290605204,11503100,,,,,,,,,,,
2002-01-18,18.274106979370117,18.574349974414652,18.06546367374576,18.39624054567941,11283800,,,,,,,,,,,
2002-01-22,18.197765350341797,18.41149851319833,18.126521609805064,18.319898863580722,7824300,,,,,,,,,,,
2002-01-23,18.192678451538086,18.498009341359023,17.8059258616818,17.98912323082649,8666100,,,,,,,,,,,
2002-01-24,18.269012451171875,18.569255339074026,18.269012451171875,18.447121816348368,7715600,,,,,,,,,,,
2002-01-25,17.805927276611328,18.330079390912175,17.683793746229867,18.040014440158636,13942200,,,,,,,,,,,
2002-01-28,17.45987892150879,17.928053097983742,17.022236661871606,17.88734322845139,13716200,,,,,,,,,,,
2002-01-29,16.309795379638672,17.63290010121959,16.131686061947956,17.332657293365262,17854300,,,,,,,,,,,
2002-01-30,16.82377815246582,17.047687377379585,15.470139993109337,16.040092953397508,22844200,,,,,,,,,,,
2002-01-31,17.327579498291016,17.353023427055557,16.803427189001564,16.849227037276673,12247600,,,,,,,,,,,
2002-02-01,16.365779876708984,17.327574470143652,16.309802084922328,17.327574470143652,13705300,,,,,,,,,,,
2002-02-04,15.55156135559082,16.462467111108296,15.546472377326959,16.37086744360549,12660000,,,,,,,,,,,
2002-02-05,14.767885208129883,15.556658827858591,14.40148633806327,15.556658827858591,28714800,,,,,,,,,,,
2002-02-06,14.981614112854004,15.292034120053366,14.706815023510934,14.89510339627826,19514500,,,,,,,,,,,
2002-02-07,15.302201271057129,15.709310637637282,15.037580328373476,15.266579407738748,17090600,,,,,,,,,,,
2002-02-08,15.836545944213867,15.979033521754948,15.388725347480635,15.388725347480635,15573300,,,,,,,,,,,
2002-02-11,16.202930450439453,16.258908221497578,15.643155651727268,15.887420700779595,12952700,,,,,,,,,,,
2002-02-12,16.024826049804688,16.12660367632828,15.800915853826806,16.080803841455,7807600,,,,,,,,,,,
2002-02-13,15.393811225891113,16.3810499907852,15.266589645511848,16.02991912778744,20457300,,,,,,,,,,,
2002-02-14,15.373451232910156,15.66860615296776,14.961253693495173,15.266585599612089,17197200,,,,,,,,,,,
2002-02-15,15.292030334472656,15.47014070340442,14.910365674171775,15.373452051020305,16647400,,,,,,,,,,,
2002-02-19,14.772966384887695,15.139364090769293,14.732255528678628,14.910364917953686,13378500,,,,,,,,,,,
2002-02-20,14.966344833374023,15.21569898437291,14.447280615070952,15.164810164233165,14369600,,,,,,,,,,,
2002-02-21,14.828938484191895,15.342913486827925,14.706805954450125,14.900183187841893,9669400,,,,,,,,,,,
2002-02-22,14.345507621765137,14.47781819978655,13.587267016300087,14.47781819978655,25756700,,,,,,,,,,,
2002-02-25,14.757698059082031,14.783141977831134,14.121590384121598,14.147034302870702,11513000,,,,,,,,,,,
2002-02-26,14.737340927124023,14.874740406486447,14.508342765476522,14.757696836936177,10028100,,,,,,,,,,,
2002-02-27,14.737340927124023,15.037583802490857,14.503253788023484,14.854385467297497,10123500,,,,,,,,,,,
2002-02-28,14.884913444519043,15.012134926950829,14.691537218296794,14.762780937859272,8056800,,,,,,,,,,,
2002-03-01,15.0935697555542,15.139369606804513,14.783148757218445,15.063036844928563,9530300,,,,,,,,,,,
2002-03-04,16.538799285888672,16.615132982168312,15.26658395620493,15.393805489173303,16655600,,,,,,,,,,,
2002-03-05,16.54389190673828,17.241067499527386,16.442116204978102,16.548981856574535,16766900,,,,,,,,,,,
2002-03-06,17.327579498291016,17.51586690064543,16.879758975295193,17.047692399386374,15044900,,,,,,,,,,,
2002-03-07,17.327579498291016,17.7346881822657,17.14947005569188,17.53113481090202,12092200,,,,,,,,,,,
2002-03-08,17.6787052154541,17.800836800973,17.388638332041985,17.68379322266466,11721000,,,,,,,,,,,
2002-03-11,18.47257423400879,18.56926388352086,17.826288332456677,18.06546553967406,16507800,,,,,,,,,,,
2002-03-12,18.44713020324707,18.548907861583423,17.99422166196003,18.319908615638468,13336300,,,,,,,,,,,
2002-03-13,17.99930191040039,18.49801008584409,17.78048071876484,18.319900716487957,10128600,,,,,,,,,,,
2002-03-14,17.866994857788086,18.034926294952456,17.65835159267671,17.816105072854334,8074400,,,,,,,,,,,
2002-03-15,18.324983596801758,18.35551745496875,17.734675927628437,17.87207537751093,11626800,,,,,,,,,,,
2002-03-18,17.984031677246094,18.523451546880533,17.846632221549225,18.32498437226545,8641100,,,,,,,,,,,
2002-03-19,18.365705490112305,18.365705490112305,18.095996389266332,18.192684081339195,7615100,,,,,,,,,,,
2002-03-20,17.90770721435547,18.172328308767643,17.887353238821508,18.16724030019592,8460200,,,,,,,,,,,
2002-03-21,17.704145431518555,17.943320545326916,17.403902596475334,17.907698678562987,6479800,,,,,,,,,,,
2002-03-22,17.91279411315918,18.085815493833746,17.5565733951531,17.70923886251378,7176700,,,,,,,,,,,
2002-03-25,17.785573959350586,18.38096991104817,17.785573959350586,17.91279551565317,8444900,,,,,,,,,,,
2002-03-26,17.88735008239746,18.360614387184704,17.861904220287844,17.912794003260345,9780000,,,,,,,,,,,
2002-03-27,18.065462112426758,18.3148172323526,17.887352699084733,17.912796623669735,6541200,,,,,,,,,,,
2002-03-28,18.14179039001465,18.431855314089525,17.943323178742926,18.243566057850693,6425000,,,,,,,,,,,
2002-04-01,18.121435165405273,18.29445652501621,17.81101431952272,18.14179107624103,4588500,,,,,,,,,,,
2002-04-02,17.968767166137695,18.16723241549986,17.912789389908117,18.004389034420843,5126800,,,,,,,,,,,
2002-04-03,17.98932456970215,18.16916761670451,17.768377788728063,18.081814831561456,5978700,,,,,,,,,,,
2002-04-04,17.69643783569336,18.086952675852686,17.532011153559118,17.9071096446854,6825900,,,,,,,,,,,
2002-04-05,17.912250518798828,18.122922344700466,17.78892951723944,17.78892951723944,5999500,,,,,,,,,,,
2002-04-08,17.97391128540039,18.081815944168874,17.598812738166394,17.74782505367771,5735300,,,,,,,,,,,
2002-04-09,18.081825256347656,18.215423249444143,17.90712154545977,17.984197461486353,5537600,,,,,,,,,,,
2002-04-10,18.004741668701172,18.184582763060202,17.72727087158645,18.08181558337465,9663300,,,,,,,,,,,
2002-04-11,17.192880630493164,17.973908339509244,17.007900125710325,17.881418087117822,12118300,,,,,,,,,,,
2002-04-12,17.61423110961914,17.655338775650943,17.264823788834416,17.31620837137417,6738500,,,,,,,,,,,
2002-04-15,17.67588996887207,18.292489186292286,17.59881408663399,18.24110657154764,11163000,,,,,,,,,,,
2002-04-16,18.179445266723633,18.241104790420778,17.63992002410157,17.95849651667788,14282300,,,,,,,,,,,
2002-04-17,19.150598526000977,19.309887814154674,18.37470788126851,18.472337621800836,19356200,,,,,,,,,,,
2002-04-18,19.14545440673828,19.356126273056155,18.688142450105914,19.016995903858575,10163900,,,,,,,,,,,
2002-04-19,19.402366638183594,19.499996330826132,19.16600352147557,19.268770690515797,6647600,,,,,,,,,,,
2002-04-22,18.80631446838379,19.212243601365127,18.71382423656221,19.15058410019081,8053500,,,,,,,,,,,
2002-04-23,18.80631446838379,18.9347729059004,18.60078214442933,18.8474221092468,7383300,,,,,,,,,,,
