Date,Close_NVDA,High_NVDA,Low_NVDA,Open_NVDA,Volume_NVDA,SharesOutstanding
2022-01-03,30.064437866210938,30.653330092823726,29.72906837882745,29.75901272897904,391547000,24347000000
2022-01-04,29.23499870300293,30.410786093739684,28.295765774578836,30.220144778217474,527154000,24347000000
2022-01-05,27.552165985107422,29.360763730610284,27.481300160033374,28.89463969212421,498064000,24347000000
2022-01-06,28.12508773803711,28.384599746692302,27.014178729970627,27.588097870851954,454186000,24347000000
2022-01-07,27.195838928222656,28.368633810890536,27.006195152038096,28.08816129845375,409939000,24347000000
2022-01-10,27.348546981811523,27.417417654983364,25.595843939583116,26.531084683751956,594681000,24347000000
2022-01-11,27.7647647857666,28.012300188933875,26.788602534334327,27.27169293480433,404089000,24347000000
2022-01-12,27.94642448425293,28.541304091564665,27.55615795137803,28.01429568316571,383413000,24347000000
2022-01-13,26.52509880065918,28.426520414405754,26.448241820891543,28.32571023755515,540171000,24347000000
2022-01-14,26.891408920288086,27.14593115848473,26.160783087768532,26.25061424198298,395832000,24347000000
2022-01-18,25.854358673095703,26.58797908364764,25.7216090020734,26.2106886411857,424270000,24347000000
2022-01-19,25.019927978515625,26.49315614018337,25.00495675510724,26.03002865451013,488315000,24347000000
2022-01-20,24.104652404785156,25.530969979434104,24.03278709885486,25.256486736335646,435181000,24347000000
2022-01-21,23.330106735229492,24.77638507788822,23.219315120156867,23.46285639704498,718958000,24347000000
2022-01-24,23.328113555908203,23.336097955364192,20.848778570710763,22.288070327962895,913982000,24347000000
2022-01-25,22.282079696655273,22.899918732655927,21.958688693508016,22.503662949858125,664616000,24347000000
2022-01-26,22.729232788085938,24.011819363110305,22.2581190979198,23.196354279757433,755959000,24347000000
2022-01-27,21.90279197692871,23.949941032665212,21.634296122293797,23.523742843058645,573353000,24347000000
2022-01-28,22.7971134185791,22.81507926963414,21.256011967386332,21.97066713614246,543774000,24347000000
2022-01-31,24.440019607543945,24.462977133356745,23.008712395145714,23.138467440076713,564680000,24347000000
2022-02-01,24.59173583984375,25.097783776901416,23.845139319795777,25.05686040019819,518925000,24347000000
2022-02-02,25.194602966308594,25.768522130396807,24.506895639622556,25.74556650609357,543419000,24347000000
2022-02-03,23.903030395507812,25.02991006972771,23.735346596985227,24.412072945866115,410178000,24347000000
2022-02-04,24.27333641052246,24.58874304148343,23.58762611760375,23.926987851249987,354829000,24347000000
2022-02-07,24.681568145751953,25.134714224947395,24.156554856715452,24.326235718859127,376868000,24347000000
2022-02-08,25.060853958129883,25.18262461713402,23.93497176962916,24.313259823620026,410359000,24347000000
2022-02-09,26.65485382080078,26.67481672211375,25.305393294577186,25.573887273298517,524282000,24347000000
2022-02-10,25.77550506591797,26.874437353913997,25.551926685480243,25.946185380289258,513200000,24347000000
2022-02-11,23.90402603149414,26.10289007984374,23.728357848359828,25.86733319886346,605472000,24347000000
2022-02-14,24.221431732177734,24.828289834461444,23.71039212787544,23.88905685535075,440424000,24347000000
2022-02-15,26.44525146484375,26.495156818881654,24.73746374922691,24.902152940565774,699869000,24347000000
2022-02-16,26.46121597290039,26.53208369636032,25.504017197511143,26.209690287916487,732676000,24347000000
2022-02-17,24.46097755432129,25.736577438737648,24.11962075043621,25.581867832434895,810595000,24347000000
2022-02-18,23.597606658935547,24.939082838737185,23.0566245770059,24.621679168224247,761255000,24347000000
2022-02-22,23.346080780029297,24.01881501983619,22.956813679025263,22.991747808409354,633422000,24347000000
2022-02-23,22.344961166381836,24.10964279655183,22.2591241179569,23.75730501487608,566511000,24347000000
2022-02-24,23.703401565551758,23.755303957687456,20.850768953146147,20.975534209024268,735801000,24347000000
2022-02-25,24.111637115478516,24.171523913284446,23.33709523205196,23.67645692589719,528866000,24347000000
2022-02-28,24.339210510253906,24.61868541660264,23.662484149159184,23.946948828939572,477319000,24347000000
2022-03-01,23.432912826538086,24.331224277912092,23.08856137268932,24.24538533197261,412056000,24347000000
2022-03-02,24.178638458251953,24.367316781648878,23.375014768229686,23.715432041378097,389642000,24347000000
2022-03-03,23.673505783081055,24.284460221433296,23.428923316488405,24.220568428714543,365095000,24347000000
