Price,Close,High,Low,Open,Volume,SharesOutstanding,TrailingPE,ForwardPE,EarningsPerShare
Ticker,NVDA,NVDA,NVDA,NVDA,NVDA,,,,
Date,,,,,,,,,
2023-01-03,14.30147933959961,14.981836857108386,14.082686318071687,14.836973349478153,401277000,24347000000,53.96857,45.847088,3.5
2023-01-04,14.735071182250977,14.838973059937851,14.227551498075233,14.553243849072649,431324000,24347000000,53.96857,45.847088,3.5
2023-01-05,14.251526832580566,14.550244209091645,14.134636761581584,14.477313204439954,389168000,24347000000,53.96857,45.847088,3.5
2023-01-06,14.844965934753418,14.99582333867336,14.020745334784726,14.460329337176837,405044000,24347000000,53.96857,45.847088,3.5
2023-01-09,15.613239288330078,16.040834530369764,15.126698804998767,15.26956434067943,504231000,24347000000,53.96857,45.847088,3.5
2023-01-10,15.893974304199219,15.946923742496004,15.45738677744463,15.492353567409218,384101000,24347000000,53.96857,45.847088,3.5
2023-01-11,15.98588752746582,16.012862454530836,15.548301464922973,15.825040282936422,353285000,24347000000,53.96857,45.847088,3.5
2023-01-12,16.495405197143555,16.621285642542368,15.477367579612611,16.084794083982377,551409000,24347000000,53.96857,45.847088,3.5
2023-01-13,16.883039474487305,16.906018468034198,16.149733466553787,16.26262570419307,447287000,24347000000,53.96857,45.847088,3.5
2023-01-17,17.68528175354004,17.711258174571284,16.883040616258818,16.883040616258818,511102000,24347000000,53.96857,45.847088,3.5
2023-01-18,17.3605899810791,17.856119943115402,17.265678479463602,17.650315114393536,439624000,24347000000,53.96857,45.847088,3.5
2023-01-19,16.749168395996094,17.180761576267606,16.715202010993732,17.0199124023863,452932000,24347000000,53.96857,45.847088,3.5
2023-01-20,17.822153091430664,17.83913723437092,16.809110800053677,16.994934054525242,564967000,24347000000,53.96857,45.847088,3.5
2023-01-23,19.174875259399414,19.226826197242588,17.801173785335894,18.046939851336912,655163000,24347000000,53.96857,45.847088,3.5
2023-01-24,19.246803283691406,19.476587493158043,18.802223898332766,18.809217256229907,496204000,24347000000,53.96857,45.847088,3.5
2023-01-25,19.304750442504883,19.351706937761307,18.562452134690616,18.89513781742045,449537000,24347000000,53.96857,45.847088,3.5
2023-01-26,19.78329849243164,20.146955040954566,19.259793204752064,19.682394047297027,489535000,24347000000,53.96857,45.847088,3.5
2023-01-27,20.34576416015625,20.608516233257916,19.386671835768066,19.443617204129126,542142000,24347000000,53.96857,45.847088,3.5
