Date,Close_ORCL,High_ORCL,Low_ORCL,Open_ORCL,Volume_ORCL,SharesOutstanding
2003-01-02,9.002121925354004,9.034243649920027,8.67287405709169,8.785299710151609,32064900,2850792605
2003-01-03,9.283191680908203,9.33137390607059,8.92985178911828,8.98606464042195,30879500,2850792605
2003-01-06,9.604405403137207,9.724861685920287,9.26712689233374,9.26712689233374,45324400,2850792605
2003-01-07,10.190628051757812,10.278963382146,9.443797650425275,9.54819346262067,72764800,2850792605
2003-01-08,9.732893943786621,10.158507082396472,9.692741587500597,10.094263618675834,53623200,2850792605
2003-01-09,10.447606086730957,10.584123673248017,9.957748594225261,10.005931587166508,71178800,2850792605
2003-01-10,10.495782852172852,10.640330989935853,10.030017481427949,10.16653499690583,52033600,2850792605
2003-01-13,10.383360862731934,10.728669318416438,10.30305614326527,10.68048709941049,40588200,2850792605
2003-01-14,10.527910232543945,10.600184340261254,10.278966934676221,10.343210415793227,39310400,2850792605
2003-01-15,10.062135696411133,10.632296660540527,10.005922891699313,10.56002261685846,41972100,2850792605
2003-01-16,9.773046493530273,10.278964354726824,9.716833653122606,10.046081602668968,50428400,2850792605
2003-01-17,9.186826705932617,9.427740155680802,9.170766217732202,9.379557925236812,55319200,2850792605
2003-01-21,9.291219711303711,9.572285444151575,9.210915763234684,9.307280960423022,36345400,2850792605
2003-01-22,9.331372261047363,9.748955556666681,9.19485470408278,9.30728115271318,45273300,2850792605
2003-01-23,10.005931854248047,10.110327703538406,9.5481968553803,9.676683818862987,46467100,2850792605
2003-01-24,9.451828002929688,9.989866764426708,9.37152329867152,9.965775659486225,45555000,2850792605
2003-01-27,9.580315589904785,9.684711406435268,9.315311119420665,9.475919773374303,44095200,2850792605
2003-01-28,9.612436294555664,9.765014308063105,9.403644683783469,9.756983684762083,36313900,2850792605
2003-01-29,9.652588844299316,9.789105614020322,9.275157965633275,9.459857710311768,36287500,2850792605
2003-01-30,9.435768127441406,10.021989949882288,9.387585144713546,9.700772617838314,38272500,2850792605
2003-01-31,9.660616874694824,9.781073906383856,9.23500386741501,9.307277933259975,48082000,2850792605
2003-02-03,9.644562721252441,9.748958577505658,9.54819749221319,9.644562721252441,30451300,2850792605
2003-02-04,9.419706344604492,9.74092442430466,9.251067829211074,9.516072304604283,47845200,2850792605
2003-02-05,9.251068115234375,9.668650636160123,9.235006866123669,9.540163706644508,41316900,2850792605
2003-02-06,9.259098052978516,9.411676857462531,9.098489389713118,9.243037569573234,39066500,2850792605
2003-02-07,9.10651969909668,9.556223940672385,9.042276236014436,9.427737014507898,43943700,2850792605
2003-02-10,9.435768127441406,9.475920485407535,9.1386419038401,9.162733012282764,33763500,2850792605
2003-02-11,9.564253807067871,9.748954323173995,9.411675785799707,9.508040972786299,46126300,2850792605
2003-02-12,9.235005378723145,9.596375001243834,9.226974755461214,9.491979196365877,39650300,2850792605
2003-02-13,9.267127990722656,9.387584287782852,9.114549963390244,9.283189238779993,34557500,2850792605
2003-02-14,9.395614624023438,9.57228451803045,9.114549684211193,9.283188954435515,41473100,2850792605
2003-02-18,9.973809242248535,9.989869728359764,9.467891293341129,9.55622588155951,40391400,2850792605
2003-02-19,9.893502235412598,9.933654590206425,9.732893582079758,9.901532859539858,34828800,2850792605
2003-02-20,9.885475158691406,10.01396211751119,9.821230913438828,9.949718638101299,31167700,2850792605
2003-02-21,9.94971752166748,9.989869117411336,9.532134186516515,9.781078215678452,44233400,2850792605
2003-02-24,9.491981506347656,9.997899407334458,9.483951646973953,9.789107746766716,45766300,2850792605
2003-02-25,9.588347434997559,9.644561049911065,9.218947071440452,9.347434787069444,47223800,2850792605
2003-02-26,9.411677360534668,9.7168342199714,9.371525001111468,9.564255407331755,40775700,2850792605
2003-02-27,9.548190116882324,9.708798707888477,9.419702478235232,9.564250593061853,36829700,2850792605
2003-02-28,9.604405403137207,9.748953555150797,9.500009600665432,9.548192573284085,35480000,2850792605
2003-03-03,9.387585639953613,9.79713833429744,9.347434045711825,9.79713833429744,34375200,2850792605
2003-03-04,9.339401245117188,9.524100986303871,9.27515779028335,9.427735804053116,37421000,2850792605
2003-03-05,8.97000503540039,9.162735486673506,8.825456814024186,9.138644371725052,64571400,2850792605
2003-03-06,8.961973190307617,9.114552017874837,8.849547491934542,8.978034441985276,37140800,2850792605
2003-03-07,8.881667137145996,9.074397516819584,8.704997239523982,8.785301181466751,44083500,2850792605
2003-03-10,8.640755653381348,8.833486074848542,8.568481553870495,8.688937875826838,30568300,2850792605
2003-03-11,8.57651138305664,8.801363520552972,8.552419508228695,8.680907209783431,36460600,2850792605
2003-03-12,8.83348274230957,8.881665712420064,8.544387219173586,8.55241707599006,41539800,2850792605
2003-03-13,9.55622673034668,9.58834847126485,8.986065254667132,9.082431243264354,57891600,2850792605
2003-03-14,9.588347434997559,9.676682787357656,9.35546464704912,9.548195837571294,51565800,2850792605
2003-03-17,9.917593002319336,9.997896937113358,9.315310045073442,9.40364460309958,56316800,2850792605
2003-03-18,9.83729076385498,9.997899439484097,9.684712713467963,9.93365596923245,58587300,2850792605
2003-03-19,9.082428932189941,9.500011457869958,8.913789643820074,9.355463277597924,123560800,2850792605
2003-03-20,9.235005378723145,9.315310079657692,8.921817964089275,9.178792547574394,55821400,2850792605
2003-03-21,9.114553451538086,9.500014362320918,9.050309966407614,9.387587880421217,65517600,2850792605
2003-03-24,8.85757827758789,9.074400602839395,8.82545653671834,8.94591363936119,42180200,2850792605
2003-03-25,9.074397087097168,9.22697510565274,8.889696574274723,8.986061759548097,41673400,2850792605
2003-03-26,9.186826705932617,9.299253186706503,9.034248621736323,9.106522733245052,38346100,2850792605
2003-03-27,9.122577667236328,9.243034701692482,9.018181877044574,9.07439546612769,29790500,2850792605
2003-03-28,8.913788795471191,9.146671527166225,8.913788795471191,9.03424509033873,27751300,2850792605
2003-03-31,8.713028907775879,8.905759310549275,8.688937033047297,8.696967657956824,44908800,2850792605
2003-04-01,8.640755653381348,8.76121197533769,8.552420302493587,8.737120864114946,50467600,2850792605
2003-04-02,9.202879905700684,9.283184573949093,8.753175142025325,8.881662764391196,48276800,2850792605
2003-04-03,9.331372261047363,9.524102659405884,9.267128794927856,9.49198092634613,44264100,2850792605
2003-04-04,9.13061237335205,9.427738632562956,8.833486114141145,9.363495158454795,34937000,2850792605
2003-04-07,9.403641700744629,10.04607681002653,9.379550604326175,9.556219665851033,45510400,2850792605
2003-04-08,9.235005378723145,9.427735741955194,9.218944132199281,9.371522910806444,34791300,2850792605
2003-04-09,8.97000503540039,9.347436076858962,8.961974408469993,9.331374822998168,39120000,2850792605
2003-04-10,9.13061237335205,9.194855847460213,8.88969896252513,8.986064173687375,31242200,2850792605
2003-04-11,9.066374778747559,9.387592357596539,8.994100632045757,9.25107546096806,27457400,2850792605
2003-04-14,9.363493919372559,9.403646276837407,9.018184717354396,9.098489432284092,28588700,2850792605
2003-04-15,9.267127990722656,9.435767266112405,9.202884530178224,9.259097366693988,33429700,2850792605
2003-04-16,9.299247741699219,9.59637387493611,9.283187262902729,9.443795880079115,41489400,2850792605
2003-04-17,9.636528968811035,9.644559593420581,9.20288519584824,9.275159285649124,35670800,2850792605
2003-04-21,9.508044242858887,9.789109276775012,9.475922502815823,9.62046995008826,29742500,2850792605
2003-04-22,9.740921974182129,9.789104176220327,9.395612874258445,9.467886943158033,33697200,2850792605
2003-04-23,9.636528968811035,9.700772434002374,9.53213314641448,9.580316128229242,30255100,2850792605
2003-04-24,9.660616874694824,9.70879984053889,9.443795443002188,9.500008264951711,31261600,2850792605
2003-04-25,9.467890739440918,9.652591296891721,9.451830254269275,9.60440830969159,26159300,2850792605
2003-04-28,9.612436294555664,9.668649125978028,9.363492333120757,9.475918761807876,29737500,2850792605
2003-04-29,9.652588844299316,9.79713623748697,9.580314764784287,9.59637524587518,31540200,2850792605
2003-04-30,9.540164947509766,9.660621268137477,9.483952099995847,9.60440842062356,40601500,2850792605
2003-05-01,9.572287559509277,9.628500412164193,9.427739348862142,9.51607470685436,26984400,2850792605
2003-05-02,9.797133445739746,9.829255164610675,9.467885635852172,9.467885635852172,35190700,2850792605
2003-05-05,9.700770378112793,9.87744025286849,9.684709898139923,9.789104932569465,34043100,2850792605
2003-05-06,9.965774536132812,10.07820095625293,9.580313837164978,9.620465418925711,44153800,2850792605
2003-05-07,9.789107322692871,10.078203691214286,9.748955730036043,9.925624882085197,45258000,2850792605
2003-05-08,9.716833114624023,9.925623981356857,9.636528404912763,9.636528404912763,34438600,2850792605
2003-05-09,9.973809242248535,10.038052718378747,9.797139299969128,9.829261038034234,33759800,2850792605
2003-05-12,10.005931854248047,10.062144709311044,9.797140155667327,9.869414264087014,33784200,2850792605
2003-05-13,9.973809242248535,10.158509044662233,9.893504514164446,9.925626252229552,34690400,2850792605
2003-05-14,10.062135696411133,10.15047097906345,9.909557755403897,10.118349266964978,34511800,2850792605
2003-05-15,10.367297172546387,10.447601873113248,10.086232252247138,10.118353979305406,45269100,2850792605
2003-05-16,10.086230278015137,10.43956920649516,10.013956214820029,10.367295143300051,34563400,2850792605
2003-05-19,9.773046493530273,10.134416175572806,9.716833653122606,9.997898621003458,32926600,2850792605
2003-05-20,9.765015602111816,9.861380796967097,9.644559300003337,9.805167958095472,33688700,2850792605
2003-05-21,9.716833114624023,9.813198306772055,9.612437298336372,9.732893597060794,35936400,2850792605
2003-05-22,9.877443313598633,9.965777895427603,9.732895119839784,9.74092574523585,26953500,2850792605
2003-05-23,9.716833114624023,9.877441768204076,9.684711383908013,9.813198306772055,25251500,2850792605
2003-05-27,10.158507347106934,10.230781437136594,9.620467750044478,9.660620107376792,35590200,2850792605
2003-05-28,10.648366928100586,10.760792632848284,10.198661811581763,10.286997169132299,78128000,2850792605
2003-05-29,10.303054809570312,10.664424468707116,10.28699432726149,10.495785192330946,50293400,2850792605
2003-05-30,10.447606086730957,10.640336526810563,10.351240866691153,10.399423093789709,43628800,2850792605
2003-06-02,10.27896499633789,10.640334700937053,10.24684326183669,10.60821296643585,41425900,2850792605
2003-06-03,10.455635070800781,10.568060760265798,10.24684341059065,10.327147365088152,33190800,2850792605
2003-06-04,10.905340194702148,11.001705406977495,10.439574619116662,10.527909205575071,53947300,2850792605
2003-06-05,10.728668212890625,10.897307493719289,10.664424750274227,10.760789944198823,37461900,2850792605
2003-06-06,10.51184368133545,11.202461087875824,10.39941727131351,10.953517933613174,102963900,2850792605
2003-06-09,10.327146530151367,10.640333995145753,10.20669022522257,10.543968798034212,51279400,2850792605
