Date,Close_AAPL,High_AAPL,Low_AAPL,Open_AAPL,Volume_AAPL,SharesOutstanding
2002-01-02,0.34973400831222534,0.34973400831222534,0.3296210210623053,0.33097180697132167,529496800,14840390000
2002-01-03,0.3539368510246277,0.3564887950010884,0.3417789501299703,0.3452311425645993,612007200,14840390000
2002-01-04,0.35558849573135376,0.3594912248996639,0.345081440871421,0.35033495577601986,409976000,14840390000
2002-01-07,0.34373071789741516,0.3602410591771521,0.34147885680959206,0.35603824648607546,444584000,14840390000
2002-01-08,0.3393774926662445,0.34598179533427764,0.33712563129839845,0.34147889927309644,450038400,14840390000
2002-01-09,0.324967622756958,0.3441803853008755,0.3194140247844443,0.34222943394405325,327835200,14840390000
2002-01-10,0.31866344809532166,0.32211564045983565,0.3039535784722251,0.31851382002588274,452737600,14840390000
2002-01-11,0.3159618675708771,0.3278196850851704,0.3092071110936538,0.3210649286079471,348801600,14840390000
2002-01-14,0.31746312975883484,0.3212154050893131,0.31371002775390616,0.31536172330585494,415996000,14840390000
2002-01-15,0.3257181644439697,0.3266184125435523,0.3183632449380135,0.3200141131243004,290320800,14840390000
2002-01-16,0.31190866231918335,0.3213649900900968,0.3077058249258176,0.3213649900900968,566893600,14840390000
2002-01-17,0.3374265134334564,0.3413284168084774,0.3282702672932587,0.3296210533345266,660576000,14840390000
2002-01-18,0.33277320861816406,0.33922705688632093,0.3296210985315134,0.3302212392093054,338811200,14840390000
2002-01-22,0.3275196850299835,0.3357748569874886,0.3275196850299835,0.33427444269719503,327314400,14840390000
2002-01-23,0.3455312252044678,0.34583213469813445,0.32406742517141424,0.32721955983575657,443279200,14840390000
2002-01-24,0.34838318824768066,0.3528860830610587,0.3437306653892831,0.34388029343430265,344002400,14840390000
2002-01-25,0.3489842414855957,0.35153533353177563,0.34012805393994944,0.3435802460970236,185914400,14840390000
2002-01-28,0.34928420186042786,0.3534870382219597,0.34102820725756317,0.3512351528229552,186446400,14840390000
2002-01-29,0.34628182649612427,0.3533366657196315,0.34298008899217675,0.34853368752786007,240324000,14840390000
2002-01-30,0.3615926206111908,0.3623424141412296,0.3443308108848898,0.3462817620766114,471576000,14840390000
2002-01-31,0.37104901671409607,0.3711986447784539,0.3618927711846649,0.3626433915296201,468445600,14840390000
2002-02-01,0.36639565229415894,0.37465082241801745,0.36534494918706656,0.36534494918706656,398305600,14840390000
2002-02-04,0.3805052936077118,0.38305638520773017,0.36324348411616086,0.3650448072470713,522373600,14840390000
2002-02-05,0.3820057511329651,0.38996169033557876,0.3764521527048378,0.37660260744046137,456887200,14840390000
2002-02-06,0.37029847502708435,0.38996178126468345,0.362493013790799,0.3842577267708931,597576000,14840390000
2002-02-07,0.36474472284317017,0.37960419192561856,0.36144215933917123,0.36999823750347394,347832800,14840390000
2002-02-08,0.360691636800766,0.36984788292682425,0.35078474523010095,0.366245235706044,355331200,14840390000
2002-02-11,0.3749508857727051,0.3752518202736038,0.3563391402755996,0.35919031493257875,398602400,14840390000
2002-02-12,0.3708985149860382,0.37585194729567867,0.3669957856913432,0.3701478947361795,224280000,14840390000
2002-02-13,0.37540140748023987,0.37885359926873,0.3699982643936566,0.37119859544655115,312872000,14840390000
2002-02-14,0.3692476153373718,0.37870396672606144,0.3659450518510414,0.37600154366861577,260170400,14840390000
2002-02-15,0.3587406873703003,0.37495094661677814,0.3579900669717179,0.3681970163784323,260187200,14840390000
2002-02-19,0.33952775597572327,0.3582899751475764,0.33742635055380316,0.3566391070800805,390258400,14840390000
2002-02-20,0.3471830189228058,0.34823372242453177,0.33547482561443,0.3417790466247861,285443200,14840390000
2002-02-21,0.3227165937423706,0.34523106701382095,0.3219659484702119,0.344030735998945,446751200,14840390000
2002-02-22,0.34132835268974304,0.34448046175205715,0.3227166077568976,0.3251180965651909,406476000,14840390000
2002-02-25,0.3573899269104004,0.3710490697889785,0.3356252154402905,0.34298013852875564,426848800,14840390000
2002-02-26,0.35528844594955444,0.3657954767338874,0.34898422747895463,0.3588902660225158,260131200,14840390000
2002-02-27,0.3296211361885071,0.3639942932550425,0.31431109658912126,0.3593409416408801,1030159200,14840390000
2002-02-28,0.3257181644439697,0.33907724302018655,0.3204646505111438,0.33247294360093466,456937600,14840390000
2002-03-01,0.35198578238487244,0.3527364275718391,0.327519533979589,0.3291703772240776,348992000,14840390000
2002-03-04,0.36459437012672424,0.36894763778056394,0.3416293288542463,0.34913387951158714,348258400,14840390000
2002-03-05,0.3531869649887085,0.366695647418465,0.3512351622489332,0.3624928359948751,274702400,14840390000
2002-03-06,0.3612917363643646,0.36534492041500927,0.34418038015631786,0.3524364013550834,226206400,14840390000
2002-03-07,0.36594513058662415,0.36819699163101827,0.3543873708583249,0.3611421523678541,258249600,14840390000
2002-03-08,0.37014785408973694,0.37660252619029844,0.3647447115629349,0.3713490116924669,269774400,14840390000
2002-03-11,0.376151978969574,0.37735316159178883,0.36174222148264334,0.3692475962875222,262785600,14840390000
2002-03-12,0.37104901671409607,0.3713490995172004,0.36174231644591837,0.3678969072699176,254055200,14840390000
2002-03-13,0.367595911026001,0.37299988022950553,0.3624928512289635,0.3657954146323597,200765600,14840390000
2002-03-14,0.36669570207595825,0.3692476455847037,0.3582900779758859,0.3647447507702766,217296800,14840390000
2002-03-15,0.37450119853019714,0.3746508265903873,0.36399416734226014,0.36714627669864125,240900800,14840390000
2002-03-18,0.3713490962982178,0.3760016197175882,0.3650448774645079,0.37450120571507267,304556000,14840390000
2002-03-19,0.37300002574920654,0.3797548082710371,0.3647448540313898,0.3705985362799238,242345600,14840390000
2002-03-20,0.37405064702033997,0.37735323603857734,0.36774642854320483,0.3701479174857799,294319200,14840390000
2002-03-21,0.36429429054260254,0.3647448281218756,0.34913388261793826,0.3581396741566546,616352800,14840390000
2002-03-22,0.3615926206111908,0.3686466318480382,0.3582900570472385,0.36354357180291236,202193600,14840390000
2002-03-25,0.3504846692085266,0.3615927189598154,0.348833800314652,0.3612918094568758,262830400,14840390000
2002-03-26,0.3521363139152527,0.3548378854636444,0.34523107860022184,0.34823355958668417,257840800,14840390000
2002-03-27,0.3522859811782837,0.3560382564216245,0.3491338715720139,0.35048465759263936,127702400,14840390000
2002-03-28,0.35528844594955444,0.35844055518485435,0.35213633671425454,0.3557381317364785,108455200,14840390000
2002-04-01,0.36714622378349304,0.370748043475696,0.3494338763262535,0.3509351167579819,199046400,14840390000
2002-04-02,0.3612917363643646,0.36474475487946617,0.3582900820123575,0.3602410082892823,203795200,14840390000
2002-04-03,0.35648879408836365,0.36759601680024356,0.3542377846622297,0.3609917147672841,214530400,14840390000
