Date,Close_TSM,High_TSM,Low_TSM,Open_TSM,Volume_TSM,TotalRevenue,GrossProfit,OperatingIncome,NetIncome,TotalAssets,TotalLiab,CommonStock,OperatingCashFlow,CapEx,DebtToEquity,FreeCashFlow
2011-01-03,8.330334663391113,8.396500564073182,8.297251397544672,8.310484956287572,7040600,,,,,,,,,,,
2011-01-04,8.35680103302002,8.35680103302002,8.23108475076349,8.33695132619402,9709800,,,,,,,,,,,
2011-01-05,8.178152084350586,8.30386837130789,8.09875262306689,8.270785104686977,9777300,,,,,,,,,,,
2011-01-06,8.515597343444824,8.548680598703536,8.237699008888624,8.270782264147336,23936600,,,,,,,,,,,
2011-01-07,8.647932052612305,8.667782389697225,8.522216406128372,8.542066112202512,20593300,,,,,,,,,,,
2011-01-10,8.747182846069336,8.78026611398628,8.641316893543793,8.674399530449888,16293600,,,,,,,,,,,
2011-01-11,8.879515647888184,8.945682186413304,8.806732960319252,8.919215066194555,18268900,,,,,,,,,,,
2011-01-12,8.939064025878906,8.972147290032344,8.853047791484281,8.952296952933814,11785800,,,,,,,,,,,
2011-01-13,8.846430778503418,8.972147052759698,8.78026488295711,8.945680568339023,12088500,,,,,,,,,,,
2011-01-14,9.051547050476074,9.058163198721136,8.833198383119047,8.879514575888477,15034100,,,,,,,,,,,
2011-01-18,8.96552848815918,9.144177064663051,8.945678786550003,9.051544703146465,14698500,,,,,,,,,,,
2011-01-19,8.952298164367676,9.164030704995067,8.952298164367676,9.111097727590936,20552600,,,,,,,,,,,
2011-01-20,8.77364730834961,8.892746161935275,8.740564048071649,8.846429976152555,24561200,,,,,,,,,,,
2011-01-21,8.78026294708252,8.85966238283854,8.753795837486557,8.806729425667859,23532600,,,,,,,,,,,
2011-01-24,8.899364471435547,8.92583095800965,8.720715844813052,8.819965011713236,12170300,,,,,,,,,,,
2011-01-25,8.747182846069336,8.853048798594877,8.747182846069336,8.78026611398628,16607200,,,,,,,,,,,
2011-01-26,8.760416030883789,8.81996578867403,8.740566321957331,8.81996578867403,19606400,,,,,,,,,,,
2011-01-27,8.806730270385742,8.965529157129343,8.733946974036913,8.813346417408713,23444900,,,,,,,,,,,
2011-01-28,8.674397468566895,8.925829361555737,8.661164543152061,8.925829361555737,22928500,,,,,,,,,,,
2011-01-31,8.647932052612305,8.707481801845507,8.621465567509857,8.681015316743059,17718200,,,,,,,,,,,
2011-02-01,8.740565299987793,8.806731830020782,8.720715593382215,8.773648565004288,17957000,,,,,,,,,,,
2011-02-02,8.826581001281738,8.892746896290875,8.733947991056036,8.760414475261843,12598000,,,,,,,,,,,
2011-02-03,8.839815139770508,8.879515187027259,8.773649235690378,8.866281627604728,7536700,,,,,,,,,,,
2011-02-04,9.011844635009766,9.018461412524807,8.813345726632946,8.859662538227607,13293400,,,,,,,,,,,
2011-02-07,9.038312911987305,9.091245880615954,8.985379943358653,9.01846320650425,15960600,,,,,,,,,,,
2011-02-08,8.879515647888184,8.998615164829049,8.839815598570937,8.945682186413304,11827600,,,,,,,,,,,
2011-02-09,8.66116714477539,8.879515843298226,8.66116714477539,8.77364988413696,13696400,,,,,,,,,,,
2011-02-10,8.495749473571777,8.575148924697311,8.429582948795126,8.548682440988799,26351400,,,,,,,,,,,
2011-02-11,8.56191635131836,8.588382838068538,8.363418016197421,8.44281747644796,11393100,,,,,,,,,,,
2011-02-14,8.52883243560791,8.575148622714043,8.515598878714316,8.575148622714043,8005900,,,,,,,,,,,
2011-02-15,8.482515335083008,8.51559859520483,8.429582371292373,8.442815927745382,7291100,,,,,,,,,,,
2011-02-16,8.52883243560791,8.575148622714043,8.482515617491053,8.515598878714316,14544900,,,,,,,,,,,
2011-02-17,8.647932052612305,8.647932052612305,8.48251636296931,8.522216406128372,16609200,,,,,,,,,,,
2011-02-18,8.475899696350098,8.661165080731688,8.462666139103185,8.647931523484775,15167000,,,,,,,,,,,
2011-02-22,8.211236000061035,8.42958469360414,8.198003070973117,8.42958469360414,15166500,,,,,,,,,,,
2011-02-23,8.125219345092773,8.33033509926446,8.085519928808475,8.31710153982913,16723100,,,,,,,,,,,
2011-02-24,8.019352912902832,8.184768609862902,7.946570233404293,8.184768609862902,29988100,,,,,,,,,,,
2011-02-25,8.131834030151367,8.171534067220275,8.032584883995122,8.10536754910899,15380300,,,,,,,,,,,
2011-02-28,8.131834030151367,8.198000548262652,8.072284290053346,8.198000548262652,18334700,,,,,,,,,,,
2011-03-01,8.059051513671875,8.310483403717,8.052434735536576,8.297249847446404,15990200,,,,,,,,,,,
2011-03-02,8.078902244567871,8.14506877231475,8.019352495797838,8.02596927477468,12591100,,,,,,,,,,,
2011-03-03,8.111984252929688,8.171533992483063,8.052434513376312,8.164917214530316,15442000,,,,,,,,,,,
2011-03-04,8.211236000061035,8.270785758483859,8.158303021687608,8.191386290923719,20278800,,,,,,,,,,,
2011-03-07,8.072288513183594,8.22447133205184,7.986272247042587,8.211237769101986,15430100,,,,,,,,,,,
2011-03-08,8.171534538269043,8.250933985973163,8.164917759874353,8.171534538269043,19209600,,,,,,,,,,,
2011-03-09,8.284015655517578,8.356798310844944,8.111983236368609,8.184765891695974,25862200,,,,,,,,,,,
2011-03-10,8.012735366821289,8.10536837541851,7.973035956715869,8.092134818042874,17514200,,,,,,,,,,,
2011-03-11,8.078902244567871,8.11198550844131,7.966419526004646,7.9730363049814885,13547700,,,,,,,,,,,
2011-03-14,8.045818328857422,8.07228481160982,7.953185954729393,7.95980210215945,8602600,,,,,,,,,,,
2011-03-15,7.8804030418396,7.8870198206061115,7.681904095919531,7.774537105618431,14192300,,,,,,,,,,,
2011-03-16,7.562804222106934,7.880401988310884,7.496637705309109,7.814236102523728,39189200,,,,,,,,,,,
2011-03-17,7.6819024085998535,7.76130184332575,7.642203006742214,7.642203006742214,13507100,,,,,,,,,,,
2011-03-18,7.774536609649658,7.820852796039037,7.6620539018377,7.8076198703609485,13015000,,,,,,,,,,,
2011-03-21,7.900251865386963,7.97303516167379,7.860552459240223,7.867169237268241,15205300,,,,,,,,,,,
2011-03-22,7.820852756500244,7.900252203199504,7.807619830889056,7.8936360558992655,10850100,,,,,,,,,,,
2011-03-23,7.9664201736450195,7.979653732674543,7.754688277259236,7.860554225452128,17840300,,,,,,,,,,,
2011-03-24,8.125219345092773,8.145069684245767,7.95980363821623,8.025970173371185,16177100,,,,,,,,,,,
2011-03-25,8.098751068115234,8.158300810397225,8.065667807846273,8.151684032141292,10185100,,,,,,,,,,,
2011-03-28,8.052435874938965,8.178151522244676,8.006119683459616,8.11198562456143,7657800,,,,,,,,,,,
2011-03-29,7.97965145111084,7.999501152968819,7.946568194007109,7.986267597723069,25880800,,,,,,,,,,,
2011-03-30,8.012735366821289,8.039201850561817,7.953186251663159,8.025968924196926,13372800,,,,,,,,,,,
2011-03-31,8.059051513671875,8.164917439793888,7.999501772475569,8.145067736398683,13090900,,,,,,,,,,,
2011-04-01,8.078902244567871,8.125218435384221,8.045818980694433,8.11198550844131,10752900,,,,,,,,,,,
2011-04-04,8.059051513671875,8.11198447673288,8.039201179265977,8.085517995202379,9660700,,,,,,,,,,,
2011-04-05,8.244319915771484,8.277403187601804,8.138453950723203,8.145070731291453,20534300,,,,,,,,,,,
2011-04-06,8.449433326721191,8.489132736975389,8.389883580329148,8.40311650674363,12934700,,,,,,,,,,,
2011-04-07,8.416349411010742,8.475899152781377,8.370032594627638,8.403115854612512,8459300,,,,,,,,,,,
2011-04-08,8.370033264160156,8.50236631468519,8.356800337714104,8.42296623196587,7510900,,,,,,,,,,,
2011-04-11,8.277400970458984,8.323717160008854,8.21785122331729,8.297250675835963,9431600,,,,,,,,,,,
2011-04-12,8.092132568359375,8.191382328052118,8.039199615594141,8.158299074821203,8548900,,,,,,,,,,,
2011-04-13,8.111984252929688,8.184766917377882,8.092133919071445,8.171533992483063,11613700,,,,,,,,,,,
2011-04-14,8.145071029663086,8.171537521894681,8.052437991347027,8.059054772157664,11826400,,,,,,,,,,,
2011-04-15,8.078902244567871,8.138451993337906,8.02596927477468,8.118602287418152,6326500,,,,,,,,,,,
2011-04-18,7.906871318817139,8.025970839577736,7.853938338703738,8.019354059310837,11477300,,,,,,,,,,,
2011-04-19,7.913488388061523,7.946571659593227,7.840705695500511,7.933338098576177,17106500,,,,,,,,,,,
2011-04-20,8.237700462341309,8.237700462341309,8.118601605811103,8.19138427541349,16936700,,,,,,,,,,,
2011-04-21,8.310483932495117,8.350183341811512,8.277400670724298,8.297250375382497,14928000,,,,,,,,,,,
2011-04-25,8.125219345092773,8.284018903262497,8.092136077515296,8.264168564109504,11027600,,,,,,,,,,,
2011-04-26,8.310483932495117,8.310483932495117,8.151684402197334,8.178150885411842,11100000,,,,,,,,,,,
2011-04-27,8.793498992919922,8.833199040398377,8.370034554196753,8.489134065621267,44473500,,,,,,,,,,,
2011-04-28,8.872899055480957,8.919215254821529,8.707483336680758,8.720716897070002,31618300,,,,,,,,,,,
2011-04-29,8.932446479797363,8.932446479797363,8.813346991476633,8.853047031253785,15371600,,,,,,,,,,,
2011-05-02,8.939064025878906,8.978763438054408,8.892747203659782,8.939064025878906,16884100,,,,,,,,,,,
2011-05-03,8.905981063842773,8.972147594394213,8.853048091805942,8.93244754986119,18363000,,,,,,,,,,,
2011-05-04,8.892746925354004,8.93244696729784,8.806731324662087,8.925830188472075,16035100,,,,,,,,,,,
2011-05-05,8.96552848815918,9.058160849675765,8.899361974781073,8.91921167639025,17851100,,,,,,,,,,,
2011-05-06,9.097862243652344,9.190495250024304,9.038312498913992,9.038312498913992,19126000,,,,,,,,,,,
2011-05-09,9.044931411743164,9.130947659883203,8.998615213133482,9.130947659883203,16039800,,,,,,,,,,,
2011-05-10,9.097862243652344,9.124328726757085,8.965529828128638,8.991996311233379,11120200,,,,,,,,,,,
2011-05-11,8.932446479797363,9.137562195126318,8.919212922868072,9.044929189653448,12408500,,,,,,,,,,,
2011-05-12,9.144180297851562,9.223579763372879,8.919214830035736,8.919214830035736,26161400,,,,,,,,,,,
2011-05-13,8.991996765136719,9.157412450643985,8.958913501833113,9.144178892918237,12839300,,,,,,,,,,,
2011-05-16,8.912595748901367,9.051544925601767,8.912595748901367,8.952295153095394,13765000,,,,,,,,,,,
2011-05-17,8.859663009643555,8.998612189799646,8.786879715126618,8.90597919269203,21091500,,,,,,,,,,,
2011-05-18,8.952298164367676,9.005231141771807,8.919214895737378,8.925831675665611,11029700,,,,,,,,,,,
2011-05-19,8.899364471435547,8.958914223979983,8.83981471889111,8.952297444583753,8295100,,,,,,,,,,,
2011-05-20,8.872899055480957,8.92583203501615,8.813349295751143,8.892748765053932,8234400,,,,,,,,,,,
2011-05-23,8.68101692199707,8.773649952490306,8.661167212252412,8.747183462493794,14639200,,,,,,,,,,,
