Date,Close_XOM,High_XOM,Low_XOM,Open_XOM,Volume_XOM,TotalRevenue,GrossProfit,OperatingIncome,NetIncome,TotalAssets,TotalLiab,CommonStock,OperatingCashFlow,CapEx,DebtToEquity,FreeCashFlow
2001-01-02,20.236398696899414,20.29316278861582,19.640375733877132,19.682948802664438,13101200,,,,,,,,,,,
2001-01-03,19.356550216674805,20.3783036005462,19.356550216674805,20.23639340834184,20818000,,,,,,,,,,,
2001-01-04,18.817293167114258,19.470080109563167,18.60442785979396,19.44169806858713,24566800,,,,,,,,,,,
2001-01-05,18.90244483947754,19.31398455445115,18.803107666897702,18.817298691551965,18777800,,,,,,,,,,,
2001-01-08,18.817293167114258,19.115304597362673,18.788911126138217,18.959203371994455,11058800,,,,,,,,,,,
2001-01-09,18.618616104125977,18.76052628784645,18.490896938777553,18.76052628784645,11523600,,,,,,,,,,,
2001-01-10,18.391565322875977,18.717958843266523,18.263846119244892,18.675385775389493,20620600,,,,,,,,,,,
2001-01-11,18.561853408813477,18.81729175847605,18.476707292259288,18.53347136996208,10989200,,,,,,,,,,,
2001-01-12,18.803104400634766,18.84567746720224,18.377373734960017,18.561857023419073,11894600,,,,,,,,,,,
2001-01-16,18.576047897338867,18.71795811809776,18.292227455821084,18.59023891941476,15606600,,,,,,,,,,,
2001-01-17,18.221281051635742,18.49091059990761,18.0793707630716,18.405764426769128,14723400,,,,,,,,,,,
2001-01-18,17.965829849243164,18.306414301361517,17.937447811566635,18.292223282523253,17205000,,,,,,,,,,,
2001-01-19,18.036788940429688,18.13612609431089,17.86649667663334,17.909069742582428,20292200,,,,,,,,,,,
2001-01-22,18.221281051635742,18.30642722477423,17.99422458993312,18.10775282078443,13861600,,,,,,,,,,,
2001-01-23,18.576047897338867,18.604429941490647,18.19289030128986,18.278036433745196,11131600,,,,,,,,,,,
2001-01-24,18.53346824645996,18.73214248493656,18.39155807611953,18.67537841680039,12859800,,,,,,,,,,,
2001-01-25,18.732149124145508,18.803104234464243,18.618620947635534,18.68957605795427,13595000,,,,,,,,,,,
2001-01-26,18.391565322875977,18.746340888517874,18.320610209747596,18.732149865892197,11860000,,,,,,,,,,,
2001-01-29,18.209918975830078,18.436975330802035,18.094121482052188,18.175861908426295,10545800,,,,,,,,,,,
2001-01-30,18.614084243774414,18.720799295548225,18.209922400774953,18.505096410676202,9700400,,,,,,,,,,,
2001-01-31,19.10679054260254,19.159012528486056,18.78891133369883,18.78891133369883,17017600,,,,,,,,,,,
2001-02-01,18.956933975219727,19.10679199613411,18.8002662733485,19.10679199613411,9116600,,,,,,,,,,,
2001-02-02,18.843416213989258,19.186271973350898,18.82298196291973,19.02733313513208,10397600,,,,,,,,,,,
2001-02-05,19.254383087158203,19.322498966624043,18.902444980191465,18.902444980191465,10757400,,,,,,,,,,,
2001-02-06,19.149927139282227,19.29070266618211,18.981905965583827,19.288431618181548,10953000,,,,,,,,,,,
2001-02-07,19.25492286682129,19.435238260172895,19.129386282403416,19.28687731714821,11624800,,,,,,,,,,,
2001-02-08,19.2868709564209,19.49229359890857,19.172747459637343,19.343932704812676,9898800,,,,,,,,,,,
2001-02-09,19.597307205200195,19.777622724929092,19.34395264190665,19.34395264190665,10768000,,,,,,,,,,,
2001-02-12,19.5744686126709,19.686309185965154,19.485452397401833,19.59729297069609,8320200,,,,,,,,,,,
2001-02-13,19.35306739807129,19.48088518763609,19.264051188711978,19.389586020209755,9300800,,,,,,,,,,,
2001-02-14,19.156774520874023,19.389585740130823,19.058628222051105,19.16133869555536,13480200,,,,,,,,,,,
2001-02-15,18.830387115478516,19.035809868652105,18.613553051309744,18.990159400509473,13022400,,,,,,,,,,,
2001-02-16,19.17731475830078,19.341652899070322,18.944503553135032,18.990152262732504,13480000,,,,,,,,,,,
2001-02-20,19.127103805541992,19.26176873142217,18.864619345387116,19.081453349948593,7721600,,,,,,,,,,,
2001-02-21,19.063196182250977,19.446651362938727,19.058632006663295,19.355353920088344,8660400,,,,,,,,,,,
2001-02-22,19.220693588256836,19.28688547518553,19.05863830979872,19.172761892492126,9965000,,,,,,,,,,,
2001-02-23,19.058639526367188,19.220694815169765,18.88973710078796,19.172763116345436,10157800,,,,,,,,,,,
2001-02-26,19.127103805541992,19.172752519748567,18.864619345387116,18.910268059593694,9690400,,,,,,,,,,,
2001-02-27,18.78473472595215,19.195578410803023,18.6934355488563,19.149929692948582,13944600,,,,,,,,,,,
2001-02-28,18.499433517456055,18.935384699385676,18.465196094247794,18.83039121189798,11591200,,,,,,,,,,,
2001-03-01,18.579307556152344,18.830378926900373,18.435510820768624,18.442359694052197,12507400,,,,,,,,,,,
2001-03-02,18.992443084716797,19.14308702326067,18.757348824311087,18.876036563240838,10093800,,,,,,,,,,,
2001-03-05,19.138519287109375,19.264055890634594,18.914838100775427,18.933096545607746,10030200,,,,,,,,,,,
2001-03-06,19.08146095275879,19.24123499891577,18.99016174658159,19.19558452513341,9572400,,,,,,,,,,,
2001-03-07,19.220693588256836,19.252648052099975,19.03809690077999,19.195586260753274,10331400,,,,,,,,,,,
2001-03-08,19.595014572143555,19.595014572143555,19.175040714316104,19.22068944098872,11167600,,,,,,,,,,,
2001-03-09,19.626970291137695,19.74109385654487,19.460350860820167,19.53795404943109,10905800,,,,,,,,,,,
2001-03-12,19.11797523498535,19.62696523028018,19.1156922766774,19.62696523028018,11102000,,,,,,,,,,,
2001-03-13,19.012985229492188,19.065481090360638,18.82582266629043,18.990159125058312,11603600,,,,,,,,,,,
2001-03-14,18.862337112426758,18.94450619426706,18.704846082001698,18.784733947014747,11598800,,,,,,,,,,,
2001-03-15,18.933090209960938,19.115688528278245,18.590719669155956,19.115688528278245,13140200,,,,,,,,,,,
2001-03-16,18.647781372070312,18.92167884875479,18.643217197749546,18.682018774329197,21222200,,,,,,,,,,,
2001-03-19,18.5473575592041,18.907986609527427,18.545074600895642,18.57931200997469,11753000,,,,,,,,,,,
2001-03-20,18.410411834716797,18.869187249746332,18.39899878321595,18.556489838714338,11128800,,,,,,,,,,,
2001-03-21,18.216392517089844,18.542785796822944,18.163896682253746,18.35790628402262,11964800,,,,,,,,,,,
