Price,Close,High,Low,Open,Volume,SharesOutstanding,TrailingPE,ForwardPE,EarningsPerShare
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT,,,,
Date,,,,,,,,,
2016-01-04,48.07324981689453,48.07324981689453,46.83632872473903,47.652170652164976,53778000,7433166379,37.86637,34.497658,13.62
2016-01-05,48.29256820678711,48.59083307121448,47.84517258336613,48.18729923888338,34079700,7433166379,37.86637,34.497658,13.62
2016-01-06,47.41533660888672,47.72237595342799,47.055664434066266,47.65219438446722,39518900,7433166379,37.86637,34.497658,13.62
2016-01-07,45.76609802246094,46.924070269481504,45.678374424045195,46.23104246409853,56564900,7433166379,37.86637,34.497658,13.62
2016-01-08,45.90645980834961,46.73984400855146,45.74855465860931,45.941547238838034,48754000,7433166379,37.86637,34.497658,13.62
2016-01-11,45.88013458251953,46.362620995229456,45.14324508706501,46.064356119773095,36943800,7433166379,37.86637,34.497658,13.62
2016-01-12,46.30121612548828,46.58193562857319,45.669598916767455,46.28367073824042,36095500,7433166379,37.86637,34.497658,13.62
2016-01-13,45.3011589050293,47.43287523471818,45.002893972376995,47.19601749292598,66883600,7433166379,37.86637,34.497658,13.62
2016-01-14,46.59071350097656,46.86265865767891,45.239748699206416,45.61696618731679,52381900,7433166379,37.86637,34.497658,13.62
2016-01-15,44.73094940185547,45.590653431952155,44.16073594023292,45.01166894856292,71820700,7433166379,37.86637,34.497658,13.62
2016-01-19,44.353736877441406,45.33625540154244,43.9151121180197,45.16080482848549,43564500,7433166379,37.86637,34.497658,13.62
2016-01-20,44.555503845214844,45.07308119495792,43.07295001731211,43.84493053055157,63273000,7433166379,37.86637,34.497658,13.62
2016-01-21,44.28355407714844,45.2485305288839,44.12564890043611,44.739724215823905,40191200,7433166379,37.86637,34.497658,13.62
2016-01-22,45.87137222290039,45.906463002270925,44.96780305953424,45.09939180895328,37555800,7433166379,37.86637,34.497658,13.62
2016-01-25,45.432735443115234,46.18717026683245,45.30992109440593,45.5643208111152,34707700,7433166379,37.86637,34.497658,13.62
2016-01-26,45.76609802246094,46.00295575391236,45.22220435011364,45.432745671328504,28900800,7433166379,37.86637,34.497658,13.62
2016-01-27,44.93270492553711,45.7924087367246,44.75725441691025,45.625729247631035,36775200,7433166379,37.86637,34.497658,13.62
2016-01-28,45.669593811035156,45.80117918102258,44.959020765918794,45.494143304611846,62513800,7433166379,37.86637,34.497658,13.62
2016-01-29,48.32766342163086,48.32766342163086,47.371461563618716,48.011853142442924,83611700,7433166379,37.86637,34.497658,13.62
2016-02-01,47.99431228637695,48.32766798437505,47.81009072160463,48.143446419602725,44208500,7433166379,37.86637,34.497658,13.62
2016-02-02,46.49422073364258,47.59955356544227,46.1871847654874,47.52060098128222,56313800,7433166379,37.86637,34.497658,13.62
2016-02-03,45.757320404052734,46.83633657191298,44.967794746379234,46.71352221326161,57559800,7433166379,37.86637,34.497658,13.62
2016-02-04,45.616966247558594,46.327539426518065,45.06429821947901,45.70468984407377,46987100,7433166379,37.86637,34.497658,13.62
2016-02-05,44.00283432006836,45.6169735168292,43.4764859642199,45.564337342667855,62009000,7433166379,37.86637,34.497658,13.62
2016-02-08,43.34489059448242,43.48525035774146,42.27464530810682,43.467704969028986,59290500,7433166379,37.86637,34.497658,13.62
2016-02-09,43.2308464050293,44.07300831473765,42.69572377219025,43.002763049059546,46740500,7433166379,37.86637,34.497658,13.62
2016-02-10,43.60807800292969,44.204608014924474,43.44140177910004,43.76598320295429,38237000,7433166379,37.86637,34.497658,13.62
2016-02-11,43.59052658081055,43.9589731120633,42.55537189999553,42.704506055591565,48878600,7433166379,37.86637,34.497658,13.62
2016-02-12,44.30109786987305,44.4590030408869,43.643160772795724,44.08178550418061,34243300,7433166379,37.86637,34.497658,13.62
2016-02-16,45.14046859741211,45.14046859741211,44.29226330485473,44.97259568653145,37291200,7433166379,37.86637,34.497658,13.62
2016-02-17,46.315589904785156,46.62483376287157,45.45855053747194,45.49389327047642,40789000,7433166379,37.86637,34.497658,13.62
2016-02-18,46.112361907958984,46.78386017350495,46.032842465209264,46.2360614403778,27176000,7433166379,37.86637,34.497658,13.62
2016-02-19,45.785457611083984,46.191888886794004,45.52922787925751,45.917991160778556,33559100,7433166379,37.86637,34.497658,13.62
2016-02-22,46.518798828125,46.82803924856045,46.19188367455862,46.19188367455862,25008300,7433166379,37.86637,34.497658,13.62
2016-02-23,45.219974517822266,46.27139513632863,45.04326429215326,46.244889782141804,28895300,7433166379,37.86637,34.497658,13.62
2016-02-24,45.3790283203125,45.502724507855035,44.35411271864362,44.78704937504251,33014500,7433166379,37.86637,34.497658,13.62
2016-02-25,46.032840728759766,46.032840728759766,44.71635634569084,45.70592897443941,26939500,7433166379,37.86637,34.497658,13.62
2016-02-26,45.32600784301758,46.545304922296594,45.149297584061976,46.474619470527216,35975900,7433166379,37.86637,34.497658,13.62
2016-02-29,44.954917907714844,45.6352501923256,44.76053629197813,45.370183127059995,31654000,7433166379,37.86637,34.497658,13.62
2016-03-01,46.456947326660156,46.465781322108,44.9902546677198,45.03443475636166,33024500,7433166379,37.86637,34.497658,13.62
2016-03-02,46.783870697021484,46.79270469466184,46.085866917039894,46.30675393320103,29289900,7433166379,37.86637,34.497658,13.62
2016-03-03,46.25373077392578,46.80153289341727,45.75010874538546,46.80153289341727,24427800,7433166379,37.86637,34.497658,13.62
2016-03-04,45.970985412597656,46.3420771964971,45.68825042032521,46.29790048591708,33034200,7433166379,37.86637,34.497658,13.62
2016-03-07,45.08743667602539,45.76776878871231,44.689842919536694,45.555719234647256,38407800,7433166379,37.86637,34.497658,13.62
2016-03-08,45.63524627685547,46.05934882623792,44.70751836895969,44.88422860715257,33835100,7433166379,37.86637,34.497658,13.62
2016-03-09,46.686676025390625,46.69551002230339,45.820799397811214,45.84730475901761,28251600,7433166379,37.86637,34.497658,13.62
2016-03-10,45.98867416381836,46.77503136913022,45.2023169585065,46.76619737185999,38387800,7433166379,37.86637,34.497658,13.62
2016-03-11,46.889888763427734,46.889888763427734,46.280241900051976,46.82804067745344,32275700,7433166379,37.86637,34.497658,13.62
2016-03-14,46.978240966796875,47.34933284329835,46.50112765482043,46.571809735293016,24083600,7433166379,37.86637,34.497658,13.62
2016-03-15,47.349327087402344,47.349327087402344,46.59831280002864,46.6071467950884,21104800,7433166379,37.86637,34.497658,13.62
2016-03-16,48.02082061767578,48.24170756324093,47.181452920902075,47.22562963592164,31691700,7433166379,37.86637,34.497658,13.62
2016-03-17,48.294734954833984,48.595141418421136,47.71159339263166,47.89713766913508,28223900,7433166379,37.86637,34.497658,13.62
2016-03-18,47.260986328125,48.56863702800187,47.22564359747387,48.52445692945381,67625500,7433166379,37.86637,34.497658,13.62
2016-03-21,47.587886810302734,47.64973488895668,46.766187056223146,47.048922093060476,23925700,7433166379,37.86637,34.497658,13.62
2016-03-22,47.77344512939453,47.93248405580704,47.23448025327087,47.36701381543745,23124100,7433166379,37.86637,34.497658,13.62
2016-03-23,47.68507766723633,47.92363598681093,47.481862069924816,47.80877382468964,20129000,7433166379,37.86637,34.497658,13.62
