Date,Close_AAPL,High_AAPL,Low_AAPL,Open_AAPL,Volume_AAPL,SharesOutstanding
1992-01-02,0.4263570010662079,0.4281483145314302,0.39769457446161693,0.39948588792683926,233632000,14840390000
1992-01-03,0.42277437448501587,0.43173084513318755,0.4173996214816069,0.42993953186916845,190254400,14840390000
1992-01-06,0.41560840606689453,0.4227744253607027,0.413817092587313,0.42098311188112114,114240000,14840390000
1992-01-07,0.4236700236797333,0.4263569697623027,0.41202574555324,0.41202574555324,141467200,14840390000
1992-01-08,0.43352311849594116,0.4388970122728326,0.41919107677699075,0.41919107677699075,232747200,14840390000
1992-01-09,0.44606292247772217,0.4460629224777222,0.43173088431411266,0.43352301095212453,208510400,14840390000
1992-01-10,0.44606292247772217,0.44785423590430856,0.4371055899693311,0.4406882168225038,196224000,14840390000
1992-01-13,0.44427070021629333,0.4496454047146774,0.44068812197018964,0.4460628264685737,107856000,14840390000
1992-01-14,0.4621853828430176,0.4639766961526436,0.4460628933529005,0.4460628933529005,273806400,14840390000
1992-01-15,0.45501938462257385,0.46576803033748165,0.4514368056787177,0.46218540355766025,325740800,14840390000
1992-01-16,0.44964540004730225,0.4603940435572035,0.4478541348608219,0.4568106043010899,293529600,14840390000
1992-01-17,0.4639766216278076,0.49443033024284444,0.4639766216278076,0.48547386080524635,848355200,14840390000
1992-01-20,0.4586028456687927,0.46755931735761774,0.4586028456687927,0.4621854247771292,209664000,14840390000
1992-01-21,0.4380013048648834,0.46039418344594824,0.4371056241635392,0.46039418344594824,194084800,14840390000
1992-01-22,0.45501938462257385,0.45681069801248453,0.4388968944098644,0.4406882077997751,183680000,14840390000
1992-01-23,0.4621853828430176,0.4639766961526436,0.4514367854458154,0.4603941173693547,138353600,14840390000
1992-01-24,0.46308091282844543,0.471142561557656,0.4586026549286282,0.46218523254691346,177609600,14840390000
1992-01-27,0.4621853828430176,0.46755927493593247,0.4603941173693547,0.4639766961526436,83451200,14840390000
1992-01-28,0.4675593078136444,0.4684549884494212,0.4514368171898303,0.4639767287784367,173723200,14840390000
1992-01-29,0.4532279372215271,0.4711425468477383,0.4532279372215271,0.4639765307878481,144558400,14840390000
1992-01-30,0.45681068301200867,0.45681068301200867,0.44964547752361783,0.45501936968092005,87113600,14840390000
1992-01-31,0.4639766216278076,0.46755919983565575,0.4550192911430123,0.45860273039805766,144558400,14840390000
1992-02-03,0.47114259004592896,0.4747251678808397,0.4621852604935694,0.46397657332899994,158132800,14840390000
1992-02-04,0.47114259004592896,0.4747251678808397,0.46576788616443054,0.47114259004592896,192931200,14840390000
1992-02-05,0.47382983565330505,0.4783080966618392,0.466663814395174,0.4747254687206196,161504000,14840390000
1992-02-06,0.4594983756542206,0.47293396514606034,0.4586027430365649,0.4711426520747922,93139200,14840390000
1992-02-07,0.4586028456687927,0.4639767382492812,0.44964551293255406,0.46039415914094467,147537600,14840390000
1992-02-10,0.4523325562477112,0.46039425789508504,0.45143692323750645,0.4586029440386979,86441600,14840390000
1992-02-11,0.450541228055954,0.4568107539341943,0.44606296795094164,0.45143686094256796,122012800,14840390000
1992-02-12,0.4675593078136444,0.46935062124923155,0.4514368171898303,0.45681070966062515,137961600,14840390000
1992-02-13,0.46039390563964844,0.4675590599110566,0.4568104674570048,0.4675590599110566,76014400,14840390000
1992-02-14,0.4603578746318817,0.4612552304699459,0.45407580866021685,0.4576650882361697,72587200,14840390000
1992-02-18,0.4504864513874054,0.4630498156935025,0.4504864513874054,0.46125519998684467,68353600,14840390000
1992-02-19,0.44510164856910706,0.45228106917666766,0.4433069851189233,0.45048640572648396,95670400,14840390000
1992-02-20,0.46394699811935425,0.4648443056374059,0.446897005066447,0.4486916680279639,130860800,14840390000
1992-02-21,0.4666392505168915,0.47022853068295895,0.4630499224253815,0.46484458647113647,151580800,14840390000
1992-02-24,0.47471606731414795,0.4774080399063047,0.47202409472199114,0.4756133755363831,171404800,14840390000
1992-02-25,0.491766095161438,0.491766095161438,0.46843397164747214,0.4756133962470057,227214400,14840390000
1992-02-26,0.5016372203826904,0.5025345281572999,0.48997116495336746,0.48997116495336746,229084800,14840390000
1992-02-27,0.491766095161438,0.502534800731659,0.4881767662652972,0.502534800731659,122169600,14840390000
1992-02-28,0.4845873713493347,0.4953552596549025,0.4809972285646703,0.4917659795281939,90395200,14840390000
1992-03-02,0.4827916622161865,0.49176574487145575,0.4827916622161865,0.4863818032877369,89252800,14840390000
1992-03-03,0.476510614156723,0.48817662460293154,0.47561325823036193,0.48638200860108816,99276800,14840390000
1992-03-04,0.4666392505168915,0.47920261771881406,0.46484458647113647,0.4756132896273041,115371200,14840390000
1992-03-05,0.45587044954299927,0.4702284792192768,0.4522811697697569,0.4630498717473548,236723200,14840390000
1992-03-06,0.459460586309433,0.459460586309433,0.4522811641935924,0.4558704439225826,134288000,14840390000
1992-03-09,0.4576651453971863,0.46125528807936067,0.4558704814223444,0.4576651453971863,108942400,14840390000
1992-03-10,0.4576651453971863,0.4648445681036039,0.4576651453971863,0.4594606241045187,122696000,14840390000
1992-03-11,0.45407581329345703,0.46125523517644257,0.45228114952445114,0.45766509290603374,131656000,14840390000
1992-03-12,0.4504864513874054,0.45766505799033114,0.44151241434548694,0.454075778651584,152902400,14840390000
1992-03-13,0.4531785249710083,0.45766516109932587,0.4451017939627836,0.4540758809519372,79184000,14840390000
1992-03-16,0.4549729526042938,0.455870260193541,0.4433068995848984,0.4504863188072231,56291200,14840390000
1992-03-17,0.4513839781284332,0.45766523133163134,0.450486622009798,0.4558705670198106,85097600,14840390000
1992-03-18,0.4576651453971863,0.4594606241045187,0.45228120139810113,0.45407586537294303,81032000,14840390000
1992-03-19,0.45228111743927,0.4576650604389114,0.450486453797579,0.4576650604389114,118518400,14840390000
1992-03-20,0.45407581329345703,0.45407581329345703,0.45228114952445114,0.45228114952445114,54163200,14840390000
1992-03-23,0.45228111743927,0.4576650604389114,0.45228111743927,0.45228111743927,50075200,14840390000
1992-03-24,0.4666392505168915,0.4666392505168915,0.45407588331496884,0.45587049943528135,209417600,14840390000
1992-03-25,0.4630497992038727,0.466639126340232,0.4612551835611228,0.466639126340232,121553600,14840390000
1992-03-26,0.459460586309433,0.4684338095946268,0.457665107749796,0.4648445298656366,123020800,14840390000
1992-03-27,0.43792322278022766,0.459460678727469,0.4343339423292731,0.4585633226706456,264532800,14840390000
1992-03-30,0.4172830581665039,0.43971781876534555,0.41459108626446867,0.43971781876534555,339035200,14840390000
1992-03-31,0.418180376291275,0.4289491268182443,0.41638576026339363,0.418180376291275,212632000,14840390000
1992-04-01,0.423565149307251,0.4253597651928712,0.4110017837483119,0.4110017837483119,159656000,14840390000
1992-04-02,0.42177051305770874,0.4271544569172675,0.4190777263954599,0.4235651769860414,133974400,14840390000
1992-04-03,0.423565149307251,0.4253597651928712,0.41997500695272183,0.4217704854961945,116457600,14840390000
1992-04-06,0.4361284375190735,0.4379230530864197,0.42356507418823935,0.42356507418823935,101987200,14840390000
1992-04-07,0.41100165247917175,0.4397176541221702,0.41100165247917175,0.4379229908843082,230216000,14840390000
1992-04-08,0.4011302888393402,0.4092070412428378,0.3930535603985562,0.4092070412428378,367024000,14840390000
1992-04-09,0.41100165247917175,0.4181802095797777,0.3966436276949621,0.402027569483127,192136000,14840390000
1992-04-10,0.39843836426734924,0.41279636859502217,0.39484824614548575,0.41100175284434237,274064000,14840390000
1992-04-13,0.4056170582771301,0.4074117224452213,0.3966438332875659,0.39843847349293415,122830400,14840390000
1992-04-14,0.42177051305770874,0.4253597929889348,0.4110018106061218,0.41459109053734783,144401600,14840390000
1992-04-15,0.434333860874176,0.4370258326889004,0.4127964089660746,0.416385736669332,217358400,14840390000
1992-04-16,0.423565149307251,0.43612851486619003,0.41997500695272183,0.4325383725116609,258686400,14840390000
1992-04-20,0.40741172432899475,0.42356523553077,0.402027779725273,0.42356523553077,206046400,14840390000
1992-04-21,0.4038222134113312,0.4110016328262141,0.40202755025928505,0.4092069696741679,180364800,14840390000
1992-04-22,0.4136936664581299,0.4163856376325725,0.40382227477779065,0.40382227477779065,171528000,14840390000
1992-04-23,0.40920719504356384,0.41818041989492866,0.40202777167463927,0.41279647539902076,182817600,14840390000
1992-04-24,0.4056170582771301,0.41818042633545494,0.4020277778663936,0.4092072013458907,98280000,14840390000
1992-04-27,0.4002330005168915,0.40382230366043764,0.39484821908791584,0.40202764010730724,140268800,14840390000
1992-04-28,0.38946422934532166,0.4002329522084661,0.3804901698186904,0.39664364949815156,174126400,14840390000
1992-04-29,0.40920719504356384,0.40920719504356384,0.3894644038098068,0.3894644038098068,198900800,14840390000
1992-04-30,0.43164101243019104,0.4325383202646138,0.40561692858756043,0.41100173410270613,260265600,14840390000
1992-05-01,0.42535966634750366,0.43612841351837367,0.41818024596465636,0.4307436086041127,134377600,14840390000
1992-05-04,0.434333860874176,0.43971780450362474,0.4253597748090353,0.427154438660664,123233600,14840390000
1992-05-05,0.434333860874176,0.4352311688372717,0.427154438660664,0.434333860874176,180084800,14840390000
1992-05-06,0.4433070123195648,0.4459997984296047,0.43433379036891623,0.43612845392921773,177990400,14840390000
1992-05-07,0.4361284375190735,0.4468971373571336,0.43433377402629947,0.4415123800719677,172356800,14840390000
1992-05-08,0.44510164856910706,0.4513837614142891,0.4379230426937987,0.4415123695941662,198699200,14840390000
1992-05-11,0.4468971788883209,0.45048645828200123,0.4415124211027371,0.44510170049641734,90899200,14840390000
1992-05-12,0.4468971788883209,0.45228112194155745,0.4433070368368611,0.446897178888321,77044800,14840390000
1992-05-13,0.4504864513874054,0.454075778651584,0.44689717204865825,0.44869183568074755,97473600,14840390000
1992-05-14,0.44061514735221863,0.4522812061557384,0.43253841653613956,0.450486542162018,156923200,14840390000
1992-05-15,0.43523111939430237,0.4397177545509663,0.4343338115331423,0.43792309090321435,121307200,14840390000
1992-05-18,0.43343648314476013,0.4415124461074224,0.43074369673329077,0.4415124461074224,129091200,14840390000
1992-05-19,0.42625701427459717,0.4361284056066745,0.42356504319512706,0.4361284056066745,131678400,14840390000
1992-05-20,0.43074360489845276,0.43253826827702474,0.4253596626881614,0.4289489894453054,173208000,14840390000
1992-05-21,0.4244624376296997,0.4325383525179982,0.42177046600026685,0.4325383525179982,137692800,14840390000
1992-05-22,0.42715445160865784,0.42894911551468673,0.4235651717220388,0.4235651717220388,46468800,14840390000
