Date,Close_XOM,High_XOM,Low_XOM,Open_XOM,Volume_XOM,TotalRevenue,GrossProfit,OperatingIncome,NetIncome,TotalAssets,TotalLiab,CommonStock,OperatingCashFlow,CapEx,DebtToEquity,FreeCashFlow
2017-01-03,61.25457000732422,61.55784176168977,60.7558545132552,61.28826915415057,10360600,,,,,,,,,,,
2017-01-04,60.58061981201172,61.42978780506536,60.486268384091005,61.40957037647766,9434200,,,,,,,,,,,
2017-01-05,59.677528381347656,60.85692613479906,59.60339439693227,60.78279215038368,14443200,,,,,,,,,,,
2017-01-06,59.64383316040039,59.96732739924084,59.18555265474021,59.83927684652555,16518100,,,,,,,,,,,
2017-01-09,58.659889221191406,59.45514067402354,58.329659210793814,59.45514067402354,13762300,,,,,,,,,,,
2017-01-10,57.91182327270508,58.84186117300689,57.8983466981072,58.74750972551692,13283100,,,,,,,,,,,
2017-01-11,58.504859924316406,58.59921132290208,57.86461755651859,57.89157583350958,11183700,,,,,,,,,,,
2017-01-12,58.188133239746094,58.88903333713938,58.00617121394812,58.81489932691148,10407000,,,,,,,,,,,
2017-01-13,58.194862365722656,58.41726435157121,58.07355265905681,58.14094579792297,8415600,,,,,,,,,,,
2017-01-17,58.875553131103516,58.89577056141511,58.12747735896842,58.349879375931316,13237300,,,,,,,,,,,
2017-01-18,58.14767837524414,58.90923564712491,57.99267469209816,58.67335198202821,11831700,,,,,,,,,,,
2017-01-19,57.10308837890625,58.026385312176416,57.00873180077183,57.93877473319803,16382900,,,,,,,,,,,
2017-01-20,57.884857177734375,57.93203289511915,57.31874856911703,57.58158544337044,18739700,,,,,,,,,,,
2017-01-23,57.26482391357422,57.87810815303319,57.11655592506834,57.74332187717339,11433900,,,,,,,,,,,
2017-01-24,57.3456916809082,57.601792794844926,57.17047055657606,57.271562830931785,11858100,,,,,,,,,,,
2017-01-25,57.51417541503906,57.87810450705535,57.45352313725294,57.51417541503906,9578500,,,,,,,,,,,
2017-01-26,57.68940353393555,57.84441237399193,57.36591442512513,57.750060955441676,8779400,,,,,,,,,,,
2017-01-27,57.628753662109375,57.79049822327279,57.31200025441282,57.487226528370535,10947900,,,,,,,,,,,
2017-01-30,57.190696716308594,57.588319876588415,56.73241612544608,57.56810244698333,12789200,,,,,,,,,,,
2017-01-31,56.53697204589844,57.33222350320274,56.02477488481242,57.31200607372535,19128100,,,,,,,,,,,
2017-02-01,55.896732330322266,56.718942116540745,55.627154592612776,56.611108964749874,15111800,,,,,,,,,,,
2017-02-02,56.24042510986328,56.29434167250706,55.63388177630322,56.078680563698356,12200100,,,,,,,,,,,
2017-02-03,56.30107498168945,56.422384660494416,55.86975282188643,56.40890295075735,12746300,,,,,,,,,,,
2017-02-06,56.14606857299805,56.375211372442465,55.88997263645753,56.30781824617032,9938200,,,,,,,,,,,
2017-02-07,55.78215408325195,56.35500866052691,55.56649293782199,56.092171800214366,11705200,,,,,,,,,,,
2017-02-08,55.41490936279297,55.850175768149505,55.20407346825929,55.7617588744214,14006300,,,,,,,,,,,
2017-02-09,55.65974426269531,55.802570759644766,55.41491144068849,55.41491144068849,9603000,,,,,,,,,,,
2017-02-10,56.12220001220703,56.29222607345058,55.85695977176977,55.94537664443793,8739800,,,,,,,,,,,
2017-02-13,56.44865417480469,56.571073150445976,56.006585363389824,56.29222791029157,9071600,,,,,,,,,,,
2017-02-14,56.32623291015625,56.51666126701871,55.80935223525558,56.387444989881224,11370500,,,,,,,,,,,
2017-02-15,56.557491302490234,56.57109110908599,56.0814150510719,56.20383406557542,11768500,,,,,,,,,,,
2017-02-16,55.972599029541016,56.734312702503516,55.884182129082696,56.53028447815367,10615000,,,,,,,,,,,
2017-02-17,55.6053352355957,55.89778032483222,55.387702042823264,55.82976573620334,15646000,,,,,,,,,,,
2017-02-21,55.69373321533203,55.87056176238983,55.292474222959186,55.8501594663415,16419600,,,,,,,,,,,
2017-02-22,55.04085159301758,55.56452971977312,55.000046987728446,55.53052761162718,12917400,,,,,,,,,,,
2017-02-23,55.61891555786133,55.91816303889727,55.10883745452249,55.37407765315606,13847000,,,,,,,,,,,
2017-02-24,55.14284896850586,55.6325248154934,54.92521583526509,55.49650086422842,11338700,,,,,,,,,,,
2017-02-27,55.45570373535156,55.57132021789674,54.95922532679893,55.17685848932439,13465900,,,,,,,,,,,
2017-02-28,55.306087493896484,55.76175617923219,55.12246159595592,55.448908789802395,16834200,,,,,,,,,,,
2017-03-01,56.46224594116211,56.67308176234968,55.564508643823295,55.564508643823295,17482100,,,,,,,,,,,
2017-03-02,56.65269088745117,57.29878790403046,56.30583623778385,56.31263873371805,14170300,,,,,,,,,,,
2017-03-03,56.08137512207031,56.85669326565059,55.94535639781409,56.65266517926626,12190400,,,,,,,,,,,
2017-03-06,56.33303451538086,56.38064160384431,55.9929824009895,56.06779428125827,9617200,,,,,,,,,,,
2017-03-07,56.12220001220703,56.64588318655599,55.863762267078926,56.52346421490929,12711500,,,,,,,,,,,
2017-03-08,55.10885238647461,56.026992183501406,55.095252583098414,56.00658988404502,16817700,,,,,,,,,,,
2017-03-09,55.54412078857422,55.578128081446785,54.6191784613118,54.843614141188205,14721800,,,,,,,,,,,
2017-03-10,55.50332260131836,56.08821282257415,55.19727768524068,56.06781052000697,11355200,,,,,,,,,,,
2017-03-13,55.374080657958984,55.727737734516346,55.122445434144815,55.42849023724212,9571400,,,,,,,,,,,
2017-03-14,55.0816535949707,55.24488238598253,54.70759929033433,55.08845609179239,11335700,,,,,,,,,,,
2017-03-15,55.76854705810547,55.8093516516397,55.12245011282375,55.32647826927842,11970300,,,,,,,,,,,
2017-03-16,55.81615447998047,55.90456616276019,55.54411174763362,55.78894968786743,9923800,,,,,,,,,,,
2017-03-17,55.76854705810547,55.94537561139299,55.64612808871926,55.788949354872585,18834100,,,,,,,,,,,
2017-03-20,55.76854705810547,55.79575185005613,55.38769034836328,55.578118703234374,7700300,,,,,,,,,,,
2017-03-21,55.652923583984375,56.006575457294254,55.49649734713896,55.87735919776059,13387700,,,,,,,,,,,
2017-03-22,55.6053352355957,55.82976573620334,55.38089954620346,55.741354035284246,11168400,,,,,,,,,,,
2017-03-23,55.67335510253906,55.91819313903791,55.40131226323083,55.51692878358151,8928000,,,,,,,,,,,
2017-03-24,55.2448844909668,55.7889649153829,55.1904748918897,55.7889649153829,9128500,,,,,,,,,,,
2017-03-27,55.25847625732422,55.38089524304566,54.94562889132147,54.96603119081101,8481200,,,,,,,,,,,
2017-03-28,55.65974426269531,55.782163268091246,55.06125423008468,55.30609224087654,11028600,,,,,,,,,,,
2017-03-29,55.78215789794922,55.95898648622786,55.46251320404009,55.55772740031677,8495500,,,,,,,,,,,
2017-03-30,56.924720764160156,57.04034242427525,55.72774108075534,55.788947969536814,44704900,,,,,,,,,,,
2017-03-31,55.77534866333008,56.65948103809333,55.67333199233878,56.62547894028519,21750400,,,,,,,,,,,
2017-04-03,55.81615447998047,55.97937804387516,55.32647859951285,55.782147192643286,11438700,,,,,,,,,,,
2017-04-04,56.02019119262695,56.05419329322374,55.31288212153715,55.83656013202564,9270900,,,,,,,,,,,
2017-04-05,56.12900161743164,56.822710842023426,56.08819702379101,56.34663476482085,13809100,,,,,,,,,,,
2017-04-06,56.455482482910156,56.591501323020445,56.08142288942766,56.27865383973787,9554900,,,,,,,,,,,
2017-04-07,56.285438537597656,56.69350011766147,56.231028943246606,56.61188572613491,8909600,,,,,,,,,,,
2017-04-10,56.537071228027344,56.76830939898039,56.394249941019986,56.530273920634805,8885300,,,,,,,,,,,
2017-04-11,56.339820861816406,56.56425645896271,56.05417838660245,56.503049580895066,8576500,,,,,,,,,,,
2017-04-12,56.42825698852539,56.68669476549692,56.24462591403743,56.35344509725759,9516100,,,,,,,,,,,
2017-04-13,55.557716369628906,56.26502539352649,55.47610199383105,56.25822289834746,8667900,,,,,,,,,,,
2017-04-17,55.48291778564453,55.74815808457375,55.38770358545377,55.66654368921678,9577200,,,,,,,,,,,
2017-04-18,55.122467041015625,55.64614517773348,55.10886204647043,55.306092957094975,8821400,,,,,,,,,,,
2017-04-19,54.741600036621094,55.435309409221716,54.61238373292853,55.2040712220933,10764400,,,,,,,,,,,
2017-04-20,55.09525680541992,55.5917300928541,54.88442092104969,55.054447014595425,11649100,,,,,,,,,,,
