Date,Close_JPM,High_JPM,Low_JPM,Open_JPM,Volume_JPM,TotalRevenue,GrossProfit,OperatingIncome,NetIncome,TotalAssets,TotalLiab,CommonStock,OperatingCashFlow,CapEx,DebtToEquity,FreeCashFlow
1997-01-02,13.107637405395508,13.442775876311323,12.828355346298997,13.442775876311323,10503600,,,,,,,,,,,
1997-01-03,13.14487075805664,13.219344806867149,12.940062862323465,13.200727146965377,7268100,,,,,,,,,,,
1997-01-06,13.01453685760498,13.237962383057425,12.88420473289056,13.144868982319402,5219100,,,,,,,,,,,
1997-01-07,12.921436309814453,12.995910307371524,12.753867258410233,12.958673308592989,5855400,,,,,,,,,,,
1997-01-08,13.051774024963379,13.200725513354838,12.995917642966958,13.014537005166266,9190800,,,,,,,,,,,
1997-01-09,13.16348934173584,13.293821493203149,13.089015287698949,13.089015287698949,7713600,,,,,,,,,,,
1997-01-10,13.070396423339844,13.12625281831138,12.90282723842523,12.90282723842523,7047000,,,,,,,,,,,
1997-01-13,13.03315258026123,13.237958686536139,12.995913866683244,13.200721677559157,7021500,,,,,,,,,,,
1997-01-14,13.34967041015625,13.424146127088237,13.200720680893152,13.219338331675491,9700500,,,,,,,,,,,
1997-01-15,13.498629570007324,13.59172470736186,13.219347567147848,13.312442704502384,7870500,,,,,,,,,,,
1997-01-16,13.53586483001709,13.628958238857926,13.442769716574624,13.53586483001709,6783900,,,,,,,,,,,
1997-01-17,13.703429222106934,13.79652259856628,13.480003754923674,13.480003754923674,5834100,,,,,,,,,,,
1997-01-20,13.833762168884277,13.90823790659797,13.722049414614414,13.833762168884277,4806000,,,,,,,,,,,
1997-01-21,13.833762168884277,13.8710008900418,13.628956020923312,13.722049414614414,7785600,,,,,,,,,,,
1997-01-22,13.759284973144531,13.833758989138717,13.554477167658117,13.70342860884841,10315500,,,,,,,,,,,
1997-01-23,13.573101043701172,13.94547636147326,13.498625298306143,13.81514593778387,9521700,,,,,,,,,,,
1997-01-24,13.275193214416504,13.64757005299415,13.256575565708104,13.591713697667572,9281700,,,,,,,,,,,
1997-01-27,13.200728416442871,13.405534627269983,13.182109050148815,13.293821838709398,6895500,,,,,,,,,,,
1997-01-28,13.182104110717773,13.535861710138013,13.070391364016775,13.480005336787514,8941800,,,,,,,,,,,
1997-01-29,13.34967041015625,13.40552677170502,13.200720680893152,13.200720680893152,5784900,,,,,,,,,,,
1997-01-30,13.6661958694458,13.6661958694458,13.386913925897169,13.424152654771458,6004500,,,,,,,,,,,
1997-01-31,13.777907371520996,13.926858864027126,13.777907371520996,13.926858864027126,5914500,,,,,,,,,,,
1997-02-03,13.964090347290039,13.982709702620049,13.722045546403388,13.833758269181708,8414100,,,,,,,,,,,
1997-02-04,14.336474418640137,14.410950181577615,13.945479646271751,13.964099013156604,11133900,,,,,,,,,,,
1997-02-05,14.150280952453613,14.504036825659188,14.150280952453613,14.37370643220498,9707100,,,,,,,,,,,
1997-02-06,14.150280952453613,14.243374334149637,13.982711842640088,14.150280952453613,5099100,,,,,,,,,,,
1997-02-07,14.578513145446777,14.615750158716228,14.280611925487566,14.280611925487566,7869600,,,,,,,,,,,
1997-02-10,14.522658348083496,14.76470322208535,14.522658348083496,14.634371104607215,6654000,,,,,,,,,,,
1997-02-11,14.690226554870605,14.690226554870605,14.448181696159004,14.59713316518212,5064600,,,,,,,,,,,
1997-02-12,14.839178085327148,14.876416809315408,14.559896178422612,14.65299128379178,7086900,,,,,,,,,,,
1997-02-13,15.025368690490723,15.17431849344743,14.895036547527527,14.895036547527527,8763000,,,,,,,,,,,
1997-02-14,15.155705451965332,15.36051170651816,15.137086081696077,15.155705451965332,5940000,,,,,,,,,,,
1997-02-18,15.137076377868652,15.155695736201714,14.895031537943431,15.155695736201714,7382700,,,,,,,,,,,
1997-02-19,15.490835189819336,15.71426068916961,15.09984056595636,15.137077580980977,9734100,,,,,,,,,,,
1997-02-20,15.230165481567383,15.565303609801878,15.137072125258024,15.43497325188891,8085900,,,,,,,,,,,
1997-02-21,15.267414093017578,15.416363900668859,15.174318971708974,15.211557702073126,4575600,,,,,,,,,,,
1997-02-24,15.583932876586914,15.621169901878773,15.043988339147091,15.043988339147091,4150200,,,,,,,,,,,
1997-02-25,15.770112991333008,15.82596935174552,15.63978091550353,15.695637275916043,6026700,,,,,,,,,,,
1997-02-26,15.379129409790039,15.75150484259636,15.267416609487936,15.75150484259636,6768900,,,,,,,,,,,
1997-02-27,15.025368690490723,15.39774405018335,15.025368690490723,15.34188766099937,6362100,,,,,,,,,,,
1997-02-28,14.913649559020996,15.08121865518977,14.82055618490534,14.895030202357468,6648000,,,,,,,,,,,
1997-03-03,15.1929349899292,15.21155435100948,14.70884694325447,14.857796718092526,9982500,,,,,,,,,,,
1997-03-04,15.155705451965332,15.323274670581894,15.062610305221304,15.230179523837865,6625800,,,,,,,,,,,
1997-03-05,15.453598976135254,15.546694085694943,15.267412166218994,15.323268550114184,7069500,,,,,,,,,,,
1997-03-06,15.304652214050293,15.621171217186468,15.304652214050293,15.565314822244678,5694000,,,,,,,,,,,
1997-03-07,15.863210678100586,15.863210678100586,15.379122657532694,15.416359673083669,7506300,,,,,,,,,,,
1997-03-10,16.32868766784668,16.32868766784668,15.77012368496255,15.900454144567515,5963400,,,,,,,,,,,
1997-03-11,15.82596492767334,16.459002365652026,15.807345577873837,16.347289676055745,8956200,,,,,,,,,,,
1997-03-12,15.472216606140137,15.807354871977108,15.304647473221651,15.732879133590659,8952900,,,,,,,,,,,
1997-03-13,14.764705657958984,15.379125920206183,14.708849270481966,15.360506556179955,13079400,,,,,,,,,,,
1997-03-14,14.95089340209961,15.192938330965085,14.857799985429091,15.025369158197089,9712200,,,,,,,,,,,
1997-03-17,15.304652214050293,15.323271580564855,14.652994841263382,14.895038082943206,9623700,,,,,,,,,,,
1997-03-18,14.820558547973633,15.267409542338653,14.746082814045707,15.230170823074058,10223100,,,,,,,,,,,
1997-03-19,15.09984302520752,15.192936430231457,14.690228974819385,14.895035147712672,8364000,,,,,,,,,,,
1997-03-20,15.155705451965332,15.267418264376373,14.839184680399221,15.081229675490558,8526600,,,,,,,,,,,
1997-03-21,15.1929349899292,15.341884764767254,15.118459250209472,15.1929349899292,4733400,,,,,,,,,,,
1997-03-24,15.397746086120605,15.45360248269009,15.174320499842668,15.211559233956955,6365100,,,,,,,,,,,
1997-03-25,15.155705451965332,15.602556701609496,15.155705451965332,15.36051170651816,6631200,,,,,,,,,,,
1997-03-26,14.876418113708496,15.155700045101012,14.76470534115149,15.155700045101012,9169500,,,,,,,,,,,
1997-03-27,14.355087280273438,14.932270346124247,14.187518168052348,14.8950316292299,9757500,,,,,,,,,,,
1997-03-31,13.98271369934082,14.33646961952003,13.852381583979271,14.33646961952003,11529600,,,,,,,,,,,
1997-04-01,14.243376731872559,14.243376731872559,13.740669317806468,13.852382076487821,12522300,,,,,,,,,,,
1997-04-02,13.849075317382812,14.223880557260038,13.792854445614987,14.223880557260038,8174400,,,,,,,,,,,
