Date,Close_ORCL,High_ORCL,Low_ORCL,Open_ORCL,Volume_ORCL,TotalRevenue,GrossProfit,OperatingIncome,NetIncome,TotalAssets,TotalLiab,CommonStock,OperatingCashFlow,CapEx,DebtToEquity,FreeCashFlow
1989-01-03,0.18836843967437744,0.19580382499274362,0.18588944340734534,0.19332563046707657,54229500,,,,,,,,,,,
1989-01-04,0.1982828676700592,0.20076106277577505,0.18960758131694835,0.18960758131694835,84264300,,,,,,,,,,,
1989-01-05,0.2057182490825653,0.20819642004352987,0.1982828506941519,0.1982828506941519,106725600,,,,,,,,,,,
1989-01-06,0.20076097548007965,0.20571817724384545,0.19828278145194211,0.20571817724384545,49806900,,,,,,,,,,,
1989-01-09,0.1982828676700592,0.2032392578814909,0.1982828676700592,0.20076106277577505,56853900,,,,,,,,,,,
1989-01-10,0.20076097548007965,0.20571817724384545,0.20076097548007965,0.20076097548007965,55501200,,,,,,,,,,,
1989-01-11,0.20076097548007965,0.2032391695082172,0.19580378568260048,0.20076097548007965,44266500,,,,,,,,,,,
1989-01-12,0.2057182490825653,0.2106754286448509,0.20076104558769808,0.20076104558769808,53735400,,,,,,,,,,,
1989-01-13,0.20323924720287323,0.20819642692910514,0.20323924720287323,0.20571825588618128,34214400,,,,,,,,,,,
1989-01-16,0.2057182490825653,0.2057182490825653,0.20323924048124425,0.20323924048124425,25847100,,,,,,,,,,,
1989-01-17,0.20323924720287323,0.20819642692910514,0.20323924720287323,0.20571825588618128,42695100,,,,,,,,,,,
1989-01-18,0.2057182490825653,0.20819642004352987,0.20323924048124425,0.20323924048124425,23903100,,,,,,,,,,,
1989-01-19,0.2131536304950714,0.2131536304950714,0.20571825579657205,0.20571825579657205,64022400,,,,,,,,,,,
1989-01-20,0.2218288630247116,0.2230679481807145,0.2106753734752608,0.2131535677198419,90396000,,,,,,,,,,,
1989-01-23,0.22058895230293274,0.22554615477099874,0.21811078185527957,0.22182887516694233,77849100,,,,,,,,,,,
1989-01-24,0.2255462110042572,0.2255462110042572,0.2156326412366536,0.2205890073002595,56124900,,,,,,,,,,,
1989-01-25,0.23050342500209808,0.23298162036816852,0.22306804912854292,0.22554624449461336,73418400,,,,,,,,,,,
1989-01-26,0.23669962584972382,0.23793873503152357,0.22554615939374292,0.2305033380308335,84393900,,,,,,,,,,,
1989-01-27,0.23793865740299225,0.24289583442278206,0.23546046378049143,0.23669954862545717,89456400,,,,,,,,,,,
1989-01-30,0.235460564494133,0.23793875917663299,0.2329815561039274,0.23793875917663299,42354900,,,,,,,,,,,
1989-01-31,0.23422148823738098,0.2354605736605786,0.22802519954849454,0.2354605736605786,45360000,,,,,,,,,,,
1989-02-01,0.2428959310054779,0.24537493932106422,0.23298154909107383,0.23422147206899693,53613900,,,,,,,,,,,
1989-02-02,0.23793865740299225,0.24289583442278206,0.23793865740299225,0.24289583442278206,44971200,,,,,,,,,,,
1989-02-03,0.23422148823738098,0.24041777692626742,0.2329815651738656,0.2379387684395544,49142700,,,,,,,,,,,
1989-02-06,0.23050342500209808,0.23546062944216897,0.22554624449461336,0.23422154372542686,38847600,,,,,,,,,,,
1989-02-07,0.2428959310054779,0.24537493932106422,0.22802518380784229,0.2305033544831686,54480600,,,,,,,,,,,
1989-02-08,0.23793865740299225,0.24785303537514122,0.23546046378049143,0.24289583442278206,63949500,,,,,,,,,,,
1989-02-09,0.235460564494133,0.24041776756683858,0.2329815561039274,0.23793875917663299,28439100,,,,,,,,,,,
1989-02-10,0.22678519785404205,0.23546049202174454,0.2255461128604598,0.23546049202174454,35907300,,,,,,,,,,,
1989-02-13,0.22802527248859406,0.23298163969939428,0.22554626320890234,0.22678534902845535,31282200,,,,,,,,,,,
1989-02-14,0.2255462110042572,0.23298158577376654,0.22306801600616294,0.22802521971016065,19431900,,,,,,,,,,,
1989-02-15,0.23174244165420532,0.23298152687370802,0.2230679596123533,0.22554615398393524,19764000,,,,,,,,,,,
1989-02-16,0.23793865740299225,0.2404176647328506,0.2329814564506331,0.2329814564506331,34303500,,,,,,,,,,,
1989-02-17,0.23298154771327972,0.23793875060745556,0.23050335312002995,0.23793875060745556,34230600,,,,,,,,,,,
1989-02-21,0.2292642444372177,0.23546053203058548,0.22554615118467494,0.2329815239821671,28601100,,,,,,,,,,,
1989-02-22,0.22306807339191437,0.23050345007422401,0.21811089234523134,0.2292643642227051,40257000,,,,,,,,,,,
1989-02-23,0.23050342500209808,0.23050342500209808,0.21934995433780033,0.22306804912854292,84329100,,,,,,,,,,,
1989-02-24,0.2255462110042572,0.23793878947776426,0.22306801600616294,0.23050339077567228,61713900,,,,,,,,,,,
1989-02-27,0.2255462110042572,0.22802521971016065,0.2205890073002595,0.2255462110042572,22769100,,,,,,,,,,,
1989-02-28,0.22306807339191437,0.22802527837118616,0.22306807339191437,0.225546269027541,48348900,,,,,,,,,,,
1989-03-01,0.2218288630247116,0.22802515037743845,0.22058894022857162,0.2230679481807145,37964700,,,,,,,,,,,
1989-03-02,0.23298154771327972,0.2354605560142058,0.220588971264257,0.22182889423484753,50252400,,,,,,,,,,,
1989-03-03,0.2404176890850067,0.24041768908500674,0.23298148004956795,0.23298148004956795,49693500,,,,,,,,,,,
1989-03-06,0.24413490295410156,0.24537480130202463,0.24041762509943704,0.24041762509943704,35923500,,,,,,,,,,,
1989-03-07,0.2478531002998352,0.2503312945714948,0.23793871973063127,0.244135007151063,87131700,,,,,,,,,,,
1989-03-08,0.2478531002998352,0.25281030255072495,0.244135007151063,0.2478531002998352,57923100,,,,,,,,,,,
1989-03-09,0.2404176890850067,0.2478530604804338,0.23793868150404715,0.2478530604804338,58603500,,,,,,,,,,,
1989-03-10,0.23917873203754425,0.24289601324165527,0.23546063712547663,0.24041784172730588,27240300,,,,,,,,,,,
1989-03-13,0.2404176890850067,0.2428958590259546,0.23793868150404715,0.23917858018196103,13721400,,,,,,,,,,,
1989-03-14,0.2404176890850067,0.24537486660691418,0.23546048763052752,0.24041768908500674,25863300,,,,,,,,,,,
1989-03-15,0.2404176890850067,0.2428958590259546,0.23546048763052752,0.24041768908500674,39827700,,,,,,,,,,,
1989-03-16,0.2404176890850067,0.2428958590259546,0.23793868150404715,0.24041768908500674,40694400,,,,,,,,,,,
1989-03-17,0.23793865740299225,0.2404176647328506,0.2342213789355257,0.2404176647328506,34886700,,,,,,,,,,,
1989-03-20,0.22802527248859406,0.236699734798639,0.22430717738934933,0.236699734798639,95952600,,,,,,,,,,,
