Date,Close_AAPL,High_AAPL,Low_AAPL,Open_AAPL,Volume_AAPL,SharesOutstanding
1988-01-04,0.3081224858760834,0.3081224858760834,0.2909084953207891,0.29435098086931943,330400000,14840390000
1988-01-05,0.30726197361946106,0.3184500385981664,0.3046793328318039,0.3167288066716531,309120000,14840390000
1988-01-06,0.3012368679046631,0.3098438555349094,0.3012368679046631,0.3098438555349094,268800000,14840390000
1988-01-07,0.3064006567001343,0.30812269353254107,0.2926299468015871,0.2995157039455618,212800000,14840390000
1988-01-08,0.27541661262512207,0.3115650270880302,0.27197412646156593,0.3064005049449635,486080000,14840390000
1988-01-11,0.2926298677921295,0.29435109977040497,0.2736954197117218,0.2754166746725454,404320000,14840390000
1988-01-12,0.28918737173080444,0.29951561362894097,0.2736954110781795,0.2960731267984329,400960000,14840390000
1988-01-13,0.2909086346626282,0.2977943904642068,0.2831630557052972,0.2891874025551824,211680000,14840390000
1988-01-14,0.2909086346626282,0.29521253081176313,0.2891874025551824,0.2943511218600697,132160000,14840390000
1988-01-15,0.29521244764328003,0.30984377828019005,0.292629807311733,0.29951556117342826,343840000,14840390000
1988-01-18,0.29435110092163086,0.2960731372958264,0.2891873819840607,0.2960731372958264,125440000,14840390000
1988-01-19,0.29435110092163086,0.2977943692808337,0.28488426754772006,0.290908613969068,274400000,14840390000
1988-01-20,0.2736954689025879,0.29607318935064497,0.2633672478049266,0.29607318935064497,680960000,14840390000
1988-01-21,0.27627721428871155,0.2805803276976675,0.27111349658399864,0.278859073141068,493920000,14840390000
1988-01-22,0.27025213837623596,0.2805803801037401,0.2633671878115132,0.2788591252256491,445760000,14840390000
1988-01-25,0.2814411222934723,0.2857449966850038,0.2719742855517435,0.2719742855517435,200480000,14840390000
1988-01-26,0.2736954689025879,0.2823016763058419,0.2702521999379984,0.280580444018212,143360000,14840390000
1988-01-27,0.2736954689025879,0.27885918874802984,0.26680971238018636,0.27713795646039996,258720000,14840390000
1988-01-28,0.28402361273765564,0.2857448444177828,0.2736953723027586,0.2754166269654299,232960000,14840390000
1988-01-29,0.28574493527412415,0.2874661904840911,0.27713794676519377,0.28574493527412415,265440000,14840390000
1988-02-01,0.2874660789966583,0.2926297966588212,0.2848841971830343,0.2874660789966583,199360000,14840390000
1988-02-02,0.28402361273765564,0.2883267034292456,0.27885909032568423,0.2857448444177828,191520000,14840390000
1988-02-03,0.2719740867614746,0.2840235564902481,0.2702520510333299,0.28230152076210335,226240000,14840390000
1988-02-04,0.2736954689025879,0.27627732882530887,0.26853096765036855,0.271974236614958,199360000,14840390000
1988-02-05,0.26594898104667664,0.27799845167492815,0.26508835382153295,0.2754165929820384,132160000,14840390000
1988-02-08,0.2668095827102661,0.2702520685950241,0.25992463392329135,0.2650883512591577,203840000,14840390000
1988-02-09,0.2736954689025879,0.274556096537679,0.26680971238018636,0.26853096765036855,116480000,14840390000
1988-02-10,0.28230157494544983,0.2857448426737339,0.27369537063225385,0.27369537063225385,228480000,14840390000
